config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-terminal-median,4-3,8440.058751042438,median,0.7708941074660013,0.8565490082955569,discharge_sensitivity,0.35987654857719675,0.8565490082955569,2025-07-07,0,original,58166.84235470914,30,Optimal,0.7874351999926148,False,False,1.1368683772161603e-13,1.3642420526593924e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,14265,0,
43-terminal-median,4-3,9615.574637078358,median,0.753914613534728,0.8376829039274756,discharge_sensitivity,0.3608775350583305,0.8376829039274756,2025-07-07,6,rolling,56208.79954265501,30,Optimal,0.4572950000001583,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,833.3333333333334,1.1368683772161603e-13,11345,0,
43-terminal-median,4-3,8320.0,median,0.7297647679380647,0.8108497421534052,discharge_sensitivity,0.36186104792601537,0.8108497421534052,2025-07-07,12,rolling,55495.59823995131,30,Optimal,0.4108425000013085,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333335,833.3333333333334,1.1368683772161603e-13,12019,0,
43-terminal-median,4-3,10800.0,median,0.7696916341203981,0.8552129268004423,discharge_sensitivity,0.36042838120930204,0.8552129268004423,2025-07-07,18,rolling,52646.98081071434,30,Optimal,0.44006029999582097,False,False,3.751665644813329e-12,2.5011104298755527e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11836,0,
43-terminal-median,4-3,10694.897102264455,median,0.7656145450614421,0.8506828278460468,discharge_sensitivity,0.35996301091368055,0.8506828278460468,2025-07-08,0,original,55457.45849248709,30,Optimal,0.6994408000027761,False,False,3.220890221200534e-11,2.319211489520967e-11,0.0,0.0,-1.1141310096718371e-11,1199.9999999999998,10800.000000000002,833.3333333333334,833.3333333333334,1.1141310096718371e-11,13631,0,
43-terminal-median,4-3,9881.394298245159,median,0.8054793745749032,0.8949770828610035,discharge_sensitivity,0.3606954057535479,0.8949770828610035,2025-07-08,6,rolling,56349.63066492782,30,Optimal,0.39644609999959357,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,-1.8189894035458565e-12,1199.9999999999998,10800.0,833.3333333333334,833.3333333333334,1.8189894035458565e-12,11696,0,
43-terminal-median,4-3,7465.174354564612,median,0.721119605946639,0.8012440066073767,discharge_sensitivity,0.36300805135226866,0.8012440066073767,2025-07-08,12,rolling,53321.27606164974,30,Optimal,0.4443689000036102,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,-1.8189894035458565e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.8189894035458565e-12,12152,0,
43-terminal-median,4-3,10455.485522267396,median,0.767438510491739,0.8527094561019322,discharge_sensitivity,0.3616248935477691,0.8527094561019322,2025-07-08,18,rolling,53385.39824187884,30,Optimal,0.4333008000103291,False,False,9.094947017729282e-12,5.4569682106375694e-12,0.0,0.0,-1.8189894035458565e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.8189894035458565e-12,11617,0,
43-terminal-median,4-3,10321.637632635884,median,0.7701254403483273,0.8556949337203636,discharge_sensitivity,0.36347876319913336,0.8556949337203636,2025-07-09,0,original,56887.866659606596,30,Optimal,0.7054024000099162,False,False,2.5920599000528455e-11,2.3646862246096134e-11,0.0,0.0,-1.4665602066088468e-11,1200.0,10800.0,833.3333333333334,833.3333333333334,1.4665602066088468e-11,13305,0,
43-terminal-median,4-3,10016.170007328625,median,0.8006282112610997,0.8895869014012219,discharge_sensitivity,0.36470863167291623,0.8895869014012219,2025-07-09,6,rolling,57399.043413470295,30,Optimal,0.4477626000007149,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1199.9999999999998,10800.0,833.3333333333334,833.3333333333334,2.2737367544323206e-13,11301,0,
