config,branch,initial_soc_kwh,terminal_mode,terminal_value_coefficient,terminal_reference_scenario_mean,terminal_efficiency_basis,scenario_mean_price_min,scenario_mean_price_median,issue_date,issue_hour,kind,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,max_delta_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
43-no-adjustment,4-3,7426.551290188133,overnight,0.5149076172505765,0.46341685552551887,charge,0.3550550936690537,0.9288350130455258,2025-02-03,12,fixed_current_value_refresh,55505.16408794135,30,Optimal,0.5210660000011558,False,False,1.7053025658242404e-13,1.0231815394945443e-12,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,10693,0,
43-no-adjustment,4-3,10651.494591178558,overnight,0.5164191143065182,0.46477720287586644,charge,0.3717603624799909,0.9469285127029607,2025-02-03,18,fixed_current_value_refresh,51933.71617601814,30,Optimal,0.6353403999964939,False,False,1.1368683772161603e-13,2.1600499167107046e-12,0.0,0.0,-4.092726157978177e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,4.092726157978177e-12,11496,0,
43-no-adjustment,4-3,10239.53875404557,overnight,0.5178537152236601,0.4660683437012941,charge,0.37384367273952995,0.9497821748156183,2025-02-04,0,original,56556.537538171186,30,Optimal,1.1326133999973536,False,False,3.296918293926865e-12,5.4569682106375694e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,14969,0,
43-no-adjustment,4-3,10787.155847464914,overnight,0.5099577097586738,0.4589619387828065,charge,0.3734485377486701,0.9472278887480823,2025-02-04,6,fixed_current_value_refresh,55304.30698876777,30,Optimal,0.3043082000076538,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,1.8189894035458565e-12,9868,0,
43-no-adjustment,4-3,6625.13538884828,overnight,0.5094403090059382,0.4584962781053443,charge,0.40190006171871656,0.980063149698012,2025-02-04,12,fixed_current_value_refresh,57510.4868898697,30,Optimal,0.5120821000018623,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,831.6162394451817,1.1368683772161603e-13,10633,0,
43-no-adjustment,4-3,10178.027921740282,overnight,0.514082500473352,0.4626742504260168,charge,0.3501931961301289,0.9325410982623796,2025-02-04,18,fixed_current_value_refresh,51540.44988529211,30,Optimal,0.5160114000027534,False,False,1.1368683772161603e-13,1.4779288903810084e-12,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,11575,0,
43-no-adjustment,4-3,9893.742910975605,overnight,0.5130186170304912,0.4617167553274421,charge,0.37140066287973883,0.9415895305897424,2025-02-05,0,original,55713.40765723757,30,Optimal,1.3455830999882892,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,15876,0,
43-no-adjustment,4-3,10168.142063065789,overnight,0.5080415337196091,0.4572373803476482,charge,0.37484336175727423,0.9473173213210402,2025-02-05,6,fixed_current_value_refresh,56249.48813262149,30,Optimal,0.3459175000025425,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,1.8189894035458565e-12,10100,0,
43-no-adjustment,4-3,5910.865138030738,overnight,0.5098663874232833,0.458879748680955,charge,0.37514001046748213,0.9506842938106861,2025-02-05,12,fixed_current_value_refresh,58149.16800873817,30,Optimal,0.5072452000022167,False,False,1.1368683772161603e-13,1.0231815394945443e-12,-0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11104,0,
43-no-adjustment,4-3,10743.60257214858,overnight,0.5098264164066079,0.4588437747659471,charge,0.33758395804507846,0.9193485712762093,2025-02-05,18,fixed_current_value_refresh,49942.71875859689,30,Optimal,0.709375500009628,False,False,1.1368683772161603e-13,1.8189894035458565e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,11458,0,
43-no-adjustment,4-3,10251.598111834646,overnight,0.5155367977778712,0.4639831180000841,charge,0.370026147303904,0.9454039064110782,2025-02-06,0,original,56864.78798221561,30,Optimal,1.0151939999923343,False,False,8.412825991399586e-12,8.739675649849232e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13720,0,
43-no-adjustment,4-3,10692.653144198535,overnight,0.3992950285793086,0.35936552572137775,charge,0.32123697777447596,0.9583178410698393,2025-02-06,6,fixed_current_value_refresh,53643.2339681549,30,Optimal,0.3370369999902323,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9904,0,
43-no-adjustment,4-3,7861.087246830049,overnight,0.40352300413444614,0.3631707037210015,charge,0.32470406516267153,0.8192971559740615,2025-02-06,12,fixed_current_value_refresh,42263.022645375604,30,Optimal,0.4218674000003375,False,False,2.2737367544323206e-13,1.3642420526593924e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9912,0,
43-no-adjustment,4-3,10747.572662359591,overnight,0.3992457552015325,0.3593211796813793,charge,0.32119001841794437,0.7610279548226653,2025-02-06,18,fixed_current_value_refresh,20995.37980445647,30,Optimal,0.36174690000189,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,-3.637978807091713e-12,1200.0,10800.0,833.3333333333334,832.0502753731844,3.637978807091713e-12,10466,0,
43-no-adjustment,4-3,10379.64891803457,overnight,0.40278288818378744,0.3625045993654087,charge,0.2899806116648313,0.7374784069861606,2025-02-07,0,original,13933.94043358096,30,Optimal; tiebreak=Optimal,1.6499866000085603,True,False,1.5347723092418164e-12,5.9117155615240335e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,613.9355366163086,0.0,12146,0,
43-no-adjustment,4-3,10212.79488037526,overnight,0.3981888514111817,0.35836996627006357,charge,0.29069618059398916,0.7364963359230379,2025-02-07,6,fixed_current_value_refresh,13880.768024530193,30,Optimal,0.2764292000065325,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9931,0,
43-no-adjustment,4-3,7410.0,overnight,0.3969828788491956,0.35728459096427606,charge,0.20672942419246565,0.6368659743869041,2025-02-07,12,fixed_current_value_refresh,12280.588095628102,30,Optimal,0.33672870000009425,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10480,0,
43-no-adjustment,4-3,10290.618518518519,overnight,0.4011275429774892,0.3610147886797403,charge,0.32128470600117603,0.7554047391648429,2025-02-07,18,fixed_current_value_refresh,12583.344758051979,30,Optimal,0.31382499999017455,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10479,0,
43-no-adjustment,4-3,10535.548144528973,overnight,0.3871527563043585,0.34843748067392266,charge,0.2784013142514871,0.7119356016402876,2025-02-08,0,original,11467.917798420945,30,Optimal,0.3215628000034485,False,False,1.7280399333685637e-11,3.735678433258727e-12,0.0,0.0,0.0,1200.0,10800.000000000004,833.3333333333334,833.3333333333334,3.637978807091713e-12,11043,0,
43-no-adjustment,4-3,8616.011238346047,overnight,0.5023469659754308,0.4521122693778878,charge,0.29118590815783324,0.7277208822056714,2025-02-08,6,fixed_current_value_refresh,16092.52253847745,30,Optimal,0.23076649999711663,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,9881,0,
43-no-adjustment,4-3,6550.0,overnight,0.5027961077827294,0.4525164970044565,charge,0.27103833467264044,0.7086416364775465,2025-02-08,12,fixed_current_value_refresh,29264.46319978583,30,Optimal,0.37064470000041183,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,10859,0,
43-no-adjustment,4-3,9889.424033344734,overnight,0.506269793679827,0.45564281431184434,charge,0.3881035387432212,0.8892816985348366,2025-02-08,18,fixed_current_value_refresh,42373.63641291343,30,Optimal,0.5119091000087792,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,11667,0,
43-no-adjustment,4-3,10022.986183371964,overnight,0.5062348785187885,0.4556113906669096,charge,0.3666686424971301,0.9325671279987264,2025-02-09,0,original,52948.07407695011,30,Optimal,0.8275634000019636,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,14162,0,
43-no-adjustment,4-3,10713.831521572349,overnight,0.5031983241151434,0.4528784917036291,charge,0.37661163401706665,0.9434492559816589,2025-02-09,6,fixed_current_value_refresh,53089.33921186907,30,Optimal,0.23822220000147354,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9936,0,
43-no-adjustment,4-3,6511.322376639555,overnight,0.5037566237715613,0.45338096139440515,charge,0.4042768766595924,0.9862975576405981,2025-02-09,12,fixed_current_value_refresh,57300.03898222103,30,Optimal,0.3908806999970693,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10868,0,
43-no-adjustment,4-3,10205.011724226884,overnight,0.5022595125538883,0.4520335612984995,charge,0.3309641544551507,0.9104453281657466,2025-02-09,18,fixed_current_value_refresh,46664.6848280374,30,Optimal,0.5079641999909654,False,False,1.1368683772161603e-13,2.668087972779176e-12,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,12110,0,
43-no-adjustment,4-3,9733.333627995482,overnight,0.5078520992466223,0.4570668893219601,charge,0.36769487657208955,0.9364028612020565,2025-02-10,0,original,53070.5320228935,30,Optimal,0.7738720999914221,False,False,2.2737367544323206e-13,1.6839862837514374e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,13248,0,
43-no-adjustment,4-3,10443.328484892894,overnight,0.5062605434434029,0.45563448909906257,charge,0.36177720759135423,0.9276677267947764,2025-02-10,6,fixed_current_value_refresh,51211.17982322394,30,Optimal,0.22962269998970442,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9738,0,
43-no-adjustment,4-3,7740.0,overnight,0.5046021534281979,0.4541419380853781,charge,0.3615257961594425,0.9228221543737298,2025-02-10,12,fixed_current_value_refresh,51894.717121575675,30,Optimal,0.3872535999980755,False,False,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,10788,0,
43-no-adjustment,4-3,10762.323252100294,overnight,0.5026203614815202,0.4523583253333682,charge,0.3248965457725625,0.9006103543356758,2025-02-10,18,fixed_current_value_refresh,45365.02234058486,30,Optimal,0.4157290000002831,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,-1.1368683772161603e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,1.1368683772161603e-13,11181,0,
43-no-adjustment,4-3,10156.438564203492,overnight,0.5024451924374822,0.45220067319373397,charge,0.3659936098361909,0.9273872201101648,2025-02-11,0,original,50666.6750475705,30,Optimal,0.8989432999951532,False,False,1.0791634252882432e-10,1.0509716553820504e-10,0.0,0.0,-5.877964781575429e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,5.877964781575429e-12,14273,0,
43-no-adjustment,4-3,10760.72158833122,overnight,0.501238272140982,0.45111444492688385,charge,0.3499125271955899,0.9080090541461354,2025-02-11,6,fixed_current_value_refresh,48270.13430187216,30,Optimal,0.22054949999437667,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,-5.684341886080801e-13,1200.0,10800.00000000001,833.3333333333334,833.3333333333334,9.094947017729282e-12,9758,0,
43-no-adjustment,4-3,6702.045880265627,overnight,0.4988358328662867,0.448952249579658,charge,0.38368777963556705,0.9413522633745985,2025-02-11,12,fixed_current_value_refresh,51004.891996390645,30,Optimal,0.34605459999875166,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,-5.684341886080801e-13,1200.0,10800.0,833.3333333333334,833.3333333333334,5.684341886080801e-13,10338,0,
43-no-adjustment,4-3,10785.435553438117,overnight,0.5041812756688663,0.45376314810197965,charge,0.40019922646645295,0.9401755476851703,2025-02-11,18,fixed_current_value_refresh,47541.54593075658,30,Optimal,0.5329518999933498,False,False,5.684341886080801e-13,1.0231815394945443e-12,0.0,0.0,-1.2505552149377763e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,1.2505552149377763e-12,11910,0,
43-no-adjustment,4-3,10283.903964573796,overnight,0.5023707716365476,0.4521336944728929,charge,0.3647218623848914,0.9254565960142664,2025-02-12,0,original,50031.09691619859,30,Optimal,0.7560561999998754,False,False,6.366462912410498e-12,3.637978807091713e-12,0.0,0.0,0.0,1199.9999999999998,10800.000000000004,833.3333333333334,833.3333333333334,3.637978807091713e-12,13281,0,
43-no-adjustment,4-3,10570.943687853638,overnight,0.4996990018311229,0.44972910164801067,charge,0.39230345748409134,0.9646986798423888,2025-02-12,6,fixed_current_value_refresh,51208.852820840024,30,Optimal,0.20804539999517146,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,0.0,9753,0,
