branch,date,plan_type,10:00-10:10,10:00-10:10_template_column,12:00-12:10,12:00-12:10_template_column,14:00-14:10,14:00-14:10_template_column,16:00-16:10,16:00-16:10_template_column,18:00-18:10,18:00-18:10_template_column,20:00-20:10,20:00-20:10_template_column,display_window_energy_kwh,display_window_plan_cost_yuan,display_window_adjustment_surcharge_yuan
4-3,2025-06-24,original,0.0,61,589.313536225236,73,0.0,85,554.5615577386371,97,649.8540019808707,109,135.82896287298604,121,74712.92244627114,53226.953742415935,759.2947121853882
4-3,2025-06-24,effective,0.0,61,589.313536225236,73,0.0,85,554.5615577386371,97,683.2042643533173,109,135.82896287298604,121,76277.7950080499,53226.953742415935,759.2947121853882
4-3,2025-06-25,original,0.0,61,707.4692022779687,73,0.0,85,528.468933677125,97,666.8785978602267,109,130.6021687043284,121,79890.1562435366,55145.08694612943,79.55281727751021
4-3,2025-06-25,effective,0.0,61,707.4692022779687,73,0.0,85,528.468933677125,97,666.8785978602278,109,130.6021687043284,121,79603.01378810435,55145.08694612943,79.55281727751021
4-3,2025-06-26,original,0.0,61,633.3554685104764,73,0.0,85,551.7600803925641,97,691.2604724141119,109,153.10272984156268,121,74859.80211575594,51278.40616316681,306.9166779613403
4-3,2025-06-26,effective,0.0,61,633.3554685104764,73,0.0,85,551.7600803925641,97,691.2604724141119,109,153.10272984156268,121,74192.13434896038,51278.40616316681,306.9166779613403
4-3,2025-06-27,original,0.0,61,0.0,73,0.0,85,22.2674230270718,97,397.5157455430442,109,0.0,121,32801.42501240711,16367.07707933647,0.0
4-3,2025-06-27,effective,0.0,61,0.0,73,0.0,85,22.2674230270718,97,397.5157455430442,109,0.0,121,32801.42501240711,16367.07707933647,0.0
4-3,2025-06-28,original,0.0,61,0.0,73,0.0,85,0.0,97,367.1869179617129,109,0.0,121,32435.78086376389,16575.4672669614,0.0
4-3,2025-06-28,effective,0.0,61,0.0,73,0.0,85,0.0,97,367.1869179617129,109,0.0,121,32435.78086376389,16575.4672669614,0.0
4-3,2025-06-29,original,0.0,61,442.99107303097696,73,0.0,85,498.5148165198402,97,644.9919615538504,109,140.29058998767334,121,72853.83081136452,50593.07865674291,319.70455206875556
4-3,2025-06-29,effective,0.0,61,442.99107303097696,73,0.0,85,498.5148165198402,97,644.9919615538504,109,140.29058998767334,121,73681.38228634503,50593.07865674291,319.70455206875556
4-3,2025-06-30,original,0.0,61,591.9073785731906,73,0.0,85,536.040141905611,97,636.6437832434301,109,140.88339084217967,121,73714.44315136786,50842.763312494855,0.0
4-3,2025-06-30,effective,0.0,61,591.9073785731906,73,0.0,85,536.040141905611,97,636.6437832434301,109,140.88339084217967,121,73714.44315136786,50842.763312494855,0.0
4-3,2025-07-01,original,0.0,61,562.8824245863608,73,0.0,85,544.3780790415545,97,645.6311200969772,109,108.2406654289133,121,72929.99349307222,54945.85251880905,1415.3237490200227
4-3,2025-07-01,effective,0.0,61,589.2776540686468,73,0.0,85,544.3780790415545,97,671.8965967397853,109,108.2406654289133,121,76153.66475787722,54945.85251880905,1415.3237490200227
4-3,2025-07-02,original,0.0,61,604.3267001024159,73,0.0,85,584.2101912965162,97,673.5773625324036,109,211.68890025985786,121,80839.41450619805,60528.470346189235,622.6007213953001
4-3,2025-07-02,effective,0.0,61,0.0,73,0.0,85,584.2101912965162,97,673.5773625324036,109,211.68890025985786,121,80433.56469486034,60528.470346189235,622.6007213953001
4-3,2025-07-03,original,0.0,61,607.1869980718542,73,0.0,85,625.8006439197675,97,712.8112697908791,109,269.89370730270014,121,80329.84498607866,61029.58173476784,1138.5568060562236
4-3,2025-07-03,effective,0.0,61,607.1869980718542,73,0.0,85,642.0957890051434,97,714.4175408503479,109,269.89370730270014,121,82299.16835190388,61029.58173476784,1138.5568060562236
4-3,2025-07-04,original,0.0,61,0.0,73,0.0,85,0.0,97,342.9021102667016,109,0.0,121,33123.905312892675,18815.982763533764,556.0033972704213
4-3,2025-07-04,effective,0.0,61,0.0,73,0.0,85,0.0,97,347.3294732535899,109,0.0,121,34025.26127012314,18815.982763533764,556.0033972704213
4-3,2025-07-05,original,0.0,61,0.0,73,0.0,85,60.077722236391395,97,488.6581086505862,109,26.133938563011498,121,43641.83010801293,25685.99427352805,0.0
4-3,2025-07-05,effective,0.0,61,0.0,73,0.0,85,60.077722236391395,97,488.6581086505862,109,26.133938563011498,121,43641.83010801293,25685.99427352805,0.0
4-3,2025-07-06,original,0.0,61,523.950646049013,73,0.0,85,623.5342293192864,97,754.2743754406638,109,290.83486299218487,121,83599.63865218035,65244.69714901167,410.1059170090815
4-3,2025-07-06,effective,0.0,61,523.950646049013,73,0.0,85,623.5342293192864,97,754.2743754406638,109,290.83486299218487,121,84081.4359397669,65244.69714901167,410.1059170090815
4-3,2025-07-07,original,0.0,61,523.1145087424155,73,0.0,85,679.2634906711334,97,732.6020904798931,109,303.2127750436449,121,83690.64390356118,64334.72270186029,213.28275687876177
4-3,2025-07-07,effective,0.0,61,209.4582780469134,73,0.0,85,679.2634906711334,97,732.6020904798931,109,303.2127750436449,121,82798.2467116117,64334.72270186029,213.28275687876177
4-3,2025-07-08,original,0.0,61,528.7241008279349,73,0.0,85,564.7458606403738,97,721.7750507582361,109,283.69596464759945,121,80203.29588633747,62197.34615254811,75.07826181533238
4-3,2025-07-08,effective,0.0,61,479.93862276760365,73,0.0,85,564.7458606403738,97,721.7750507582361,109,283.69596464759945,121,79891.54834416616,62197.34615254811,75.07826181533238
4-3,2025-07-09,original,0.0,61,450.8403299419434,73,0.0,85,632.2107229001622,97,721.6734386686421,109,284.26996017136014,121,81687.38088073357,62803.21231235794,307.83559634956555
4-3,2025-07-09,effective,0.0,61,0.0,73,0.0,85,632.2107229001622,97,721.6734386686421,109,284.26996017136014,121,80456.22519456058,62803.21231235794,307.83559634956555
4-3,2025-07-10,original,0.0,61,466.54544674821125,73,0.0,85,568.5121113423904,97,777.5416259855089,109,276.0335579386889,121,78137.93367664097,60404.917946967944,589.2248092817806
4-3,2025-07-10,effective,0.0,61,0.0,73,0.0,85,568.5121113423904,97,777.5416259855089,109,276.0335579386889,121,76564.45088668927,60404.917946967944,589.2248092817806
4-3,2025-07-11,original,0.0,61,0.0,73,0.0,85,72.28604859314464,97,507.1742611949753,109,10.154691134301515,121,41033.06123258914,24594.9941006219,0.0
4-3,2025-07-11,effective,0.0,61,0.0,73,0.0,85,72.28604859314464,97,507.1742611949753,109,10.154691134301515,121,41033.06123258914,24594.9941006219,0.0
4-3,2025-07-12,original,0.0,61,0.0,73,0.0,85,37.838869469918336,97,517.3185925979121,109,0.0,121,43168.58504404352,25477.47123753536,0.0
4-3,2025-07-12,effective,0.0,61,0.0,73,0.0,85,37.838869469918336,97,517.3185925979121,109,0.0,121,43168.58504404352,25477.47123753536,0.0
4-3,2025-07-13,original,0.0,61,492.2819413047147,73,0.0,85,672.5581676891684,97,762.790530026075,109,268.4905909250125,121,82781.87341194245,61433.613616722374,510.19066439223053
4-3,2025-07-13,effective,0.0,61,0.0,73,0.0,85,626.7215009092532,97,762.790530026075,109,268.4905909250125,121,80825.79370428159,61433.613616722374,510.19066439223053
4-3,2025-07-14,original,0.0,61,422.1897130367446,73,0.0,85,556.8186583878888,97,764.4290287674814,109,279.59430735642184,121,77595.97687614302,58559.06113014314,266.3383006783206
4-3,2025-07-14,effective,0.0,61,0.0,73,0.0,85,556.8186583878888,97,764.4290287674814,109,279.59430735642184,121,76452.01345354089,58559.06113014314,266.3383006783206
4-3,2025-07-15,original,0.0,61,427.59802041164596,73,0.0,85,611.8824481777463,97,793.3745818827892,109,285.8119739773466,121,77995.41176997355,58936.935219222054,168.28785865575392
4-3,2025-07-15,effective,0.0,61,393.6739206036099,73,0.0,85,598.7696924757287,97,793.3745818827892,109,285.8119739773466,121,77495.87376750648,58936.935219222054,168.28785865575392
4-3,2025-07-16,original,0.0,61,475.15801791857655,73,0.0,85,642.1248822402009,97,810.7516318060754,109,268.08047358379883,121,77549.11532153387,59359.636010694725,328.7731852828209
4-3,2025-07-16,effective,0.0,61,0.0,73,0.0,85,642.1248822402009,97,810.7516318060754,109,268.08047358379883,121,76417.94458182438,59359.636010694725,328.7731852828209
4-3,2025-07-17,original,0.0,61,548.6601458378999,73,0.0,85,641.8671097645378,97,767.0832109054033,109,296.6806774932503,121,76796.51109829571,57945.67861755435,0.0
4-3,2025-07-17,effective,0.0,61,548.6601458378999,73,0.0,85,641.8671097645378,97,767.0832109054033,109,296.6806774932503,121,76796.51109829571,57945.67861755435,0.0
4-3,2025-07-18,original,0.0,61,0.0,73,0.0,85,125.03188526531835,97,523.3453090240569,109,0.0,121,42993.51740789293,25114.388206159245,22.714778728211186
4-3,2025-07-18,effective,0.0,61,0.0,73,0.0,85,125.03188526531835,97,523.3453090240569,109,0.0,121,42927.38588439841,25114.388206159245,22.714778728211186
4-3,2025-07-19,original,0.0,61,0.0,73,0.0,85,135.4283213724152,97,529.4439111180326,109,0.0,121,41778.893981730755,24549.44468402052,13.01289094676521
4-3,2025-07-19,effective,0.0,61,0.0,73,0.0,85,135.4283213724152,97,529.4439111180326,109,0.0,121,41734.59096137922,24549.44468402052,13.01289094676521
4-3,2025-07-20,original,0.0,61,599.1861658451543,73,0.0,85,626.4648250504335,97,766.8978732055975,109,293.70824332826885,121,80519.70548465746,59870.25411714689,369.5759841276283
4-3,2025-07-20,effective,0.0,61,0.0,73,0.0,85,626.4648250504335,97,766.8978732055975,109,293.70824332826885,121,78887.67697790779,59870.25411714689,369.5759841276283
4-3,2025-07-21,original,0.0,61,557.9707503436081,73,0.0,85,635.8139370881819,97,755.4854132954381,109,287.51415639421396,121,79109.34107001011,60101.828138976845,279.4973089908935
4-3,2025-07-21,effective,0.0,61,141.21602058445012,73,0.0,85,635.8139370881819,97,755.4854132954381,109,287.51415639421396,121,78162.21999410322,60101.828138976845,279.4973089908935
4-3,2025-07-22,original,0.0,61,529.2066543743327,73,0.0,85,634.5707289084405,97,768.5429322735696,109,230.3139901487899,121,78541.27243204725,59113.871718705384,343.1026358577052
4-3,2025-07-22,effective,0.0,61,303.21484830328995,73,0.0,85,634.5707289084405,97,768.5429322735696,109,230.3139901487899,121,78157.95469590134,59113.871718705384,343.1026358577052
4-3,2025-07-23,original,0.0,61,582.2546635506793,73,0.0,85,620.5137145464798,97,785.0777982735997,109,253.63502681798502,121,80902.2716854916,60721.10637390237,472.8025570056057
4-3,2025-07-23,effective,0.0,61,460.61966453882576,73,0.0,85,610.6238998467292,97,785.0777982735997,109,253.63502681798502,121,79494.37934134535,60721.10637390237,472.8025570056057
4-3,2025-07-24,original,0.0,61,603.2876582811931,73,0.0,85,632.9908696249228,97,805.6148846097717,109,236.7590125982009,121,80943.91425836226,61134.67496474885,372.0308688828633
4-3,2025-07-24,effective,0.0,61,98.97483809130262,73,0.0,85,625.7592782417494,97,805.6148846097717,109,236.7590125982009,121,79615.64777950806,61134.67496474885,372.0308688828633
4-3,2025-07-25,original,0.0,61,0.0,73,0.0,85,126.43325905459878,97,569.0188719251611,109,0.0,121,41695.85674525945,24443.60463948988,2.566838228643946
4-3,2025-07-25,effective,0.0,61,0.0,73,0.0,85,126.43325905459878,97,569.0188719251611,109,0.0,121,41687.1021810417,24443.60463948988,2.566838228643946
4-3,2025-07-26,original,0.0,61,0.0,73,0.0,85,45.07022790403812,97,566.8002614053341,109,0.0,121,40736.47732973431,24013.702568698878,0.0
4-3,2025-07-26,effective,0.0,61,0.0,73,0.0,85,45.07022790403812,97,566.8002614053341,109,0.0,121,40736.47732973431,24013.702568698878,0.0
4-3,2025-07-27,original,0.0,61,545.6940849623808,73,0.0,85,567.8936656186789,97,813.963439545152,109,238.04058095738617,121,79278.79680176568,59318.91049282701,9.470682016399223e-14
4-3,2025-07-27,effective,0.0,61,545.6940849623808,73,0.0,85,567.8936656186789,97,813.963439545152,109,238.04058095738617,121,79278.79680176568,59318.91049282701,9.470682016399223e-14
4-3,2025-07-28,original,0.0,61,518.1643468271592,73,0.0,85,592.4514144650857,97,806.4250202088084,109,200.4520451741456,121,79082.45204802263,59548.55358711005,468.5979321268646
4-3,2025-07-28,effective,0.0,61,518.1643468271592,73,0.0,85,592.6267769531914,97,1214.572759379289,109,200.4520451741456,121,79816.70688507523,59548.55358711005,468.5979321268646
4-3,2025-07-29,original,0.0,61,678.1868904126327,73,0.0,85,634.1323096561056,97,806.1293477751242,109,202.09968715326556,121,82214.42215349611,61393.66831810043,0.0
4-3,2025-07-29,effective,0.0,61,678.1868904126327,73,0.0,85,634.1323096561056,97,806.1293477751242,109,202.09968715326556,121,82214.42215349611,61393.66831810043,0.0
4-3,2025-07-30,original,0.0,61,625.338772746996,73,0.0,85,598.8663031922408,97,821.8547246448961,109,210.89391853127256,121,79615.96575444128,60515.34421428405,127.19527767195515
4-3,2025-07-30,effective,0.0,61,625.338772746996,73,0.0,85,598.8663031922408,97,821.8547246448961,109,210.89391853127256,121,79997.81084604289,60515.34421428405,127.19527767195515
4-3,2025-07-31,original,0.0,61,651.0190140388371,73,0.0,85,628.6811927612962,97,843.2288295508889,109,217.74285777925104,121,79334.783051926,59463.503516917284,236.19118466539464
4-3,2025-07-31,effective,0.0,61,205.05840061487098,73,0.0,85,628.6811927612962,97,843.2288295508889,109,217.74285777925104,121,78383.19686505008,59463.503516917284,236.19118466539464
4-3,2025-08-01,original,0.0,61,0.0,73,0.0,85,76.32678373882266,97,557.2556214659586,109,0.0,121,40571.58330879459,23729.49106180556,18.895183539161902
4-3,2025-08-01,effective,0.0,61,0.0,73,0.0,85,76.32678373882266,97,557.2556214659586,109,0.0,121,40584.65549620977,23729.49106180556,18.895183539161902
4-3,2025-08-02,original,0.0,61,0.0,73,0.0,85,55.73574740147876,97,540.0035375686275,109,0.0,121,39295.77887323607,22466.854539688204,38.16726542317946
4-3,2025-08-02,effective,0.0,61,0.0,73,0.0,85,55.73574740147876,97,531.9870369158032,109,0.0,121,39233.815590976905,22466.854539688204,38.16726542317946
4-3,2025-08-03,original,0.0,61,385.05054471038136,73,0.0,85,572.9279084910429,97,811.3085489890891,109,182.36303015732506,121,71346.44260898471,52247.29779726075,286.4487482744156
4-3,2025-08-03,effective,0.0,61,0.0,73,0.0,85,563.6272357167385,97,811.3085489890891,109,182.36303015732506,121,70285.86588470463,52247.29779726075,286.4487482744156
4-3,2025-08-04,original,0.0,61,49.23692847295672,73,0.0,85,533.9977169450397,97,781.2067607840856,109,180.06664725967346,121,68165.39075129016,51132.79575544984,321.2546531308573
4-3,2025-08-04,effective,0.0,61,49.23692847295672,73,0.0,85,529.5725137940744,97,1094.6709078945555,109,180.06664725967346,121,68710.83573652376,51132.79575544984,321.2546531308573
4-3,2025-08-05,original,0.0,61,254.82020333142952,73,0.0,85,521.0081889202698,97,785.5103338331608,109,178.01236857452238,121,67592.70042190498,50316.862443576276,378.3677599140426
4-3,2025-08-05,effective,0.0,61,313.6063543657002,73,0.0,85,521.0081889202698,97,785.1777651394799,109,178.01236857452238,121,69054.25003138563,50316.862443576276,378.3677599140426
4-3,2025-08-06,original,0.0,61,281.7358112693547,73,0.0,85,523.3331984237092,97,783.5058396108889,109,182.88953910097462,121,69325.05642038991,51820.54617395853,1133.4724511642062
4-3,2025-08-06,effective,0.0,61,281.7358112693547,73,0.0,85,523.3331984237092,97,1560.7008193505874,109,182.88953910097462,121,70568.95642730895,51820.54617395853,1133.4724511642062
4-3,2025-08-07,original,0.0,61,364.8967487084981,73,0.0,85,549.5133718567881,97,804.403382139006,109,181.88307939610445,121,71556.41081853201,51985.45545493953,170.9110169814313
4-3,2025-08-07,effective,0.0,61,0.0,73,0.0,85,549.5133718567881,97,804.403382139006,109,181.88307939610445,121,70928.8485737723,51985.45545493953,170.9110169814313
4-3,2025-08-08,original,0.0,61,0.0,73,0.0,85,45.96623065508936,97,532.6234526662511,109,0.0,121,38446.02937367646,21519.648662164356,0.0
4-3,2025-08-08,effective,0.0,61,0.0,73,0.0,85,45.96623065508936,97,532.6234526662511,109,0.0,121,38446.02937367646,21519.648662164356,0.0
4-3,2025-08-09,original,0.0,61,0.0,73,0.0,85,5.191090323276285,97,563.8819790970016,109,0.0,121,37893.14468054817,21353.573092099912,47.7323795783374
4-3,2025-08-09,effective,0.0,61,0.0,73,0.0,85,5.191090323276285,97,563.8819790970016,109,0.0,121,38035.04210576654,21353.573092099912,47.7323795783374
4-3,2025-08-10,original,0.0,61,242.14132060524688,73,0.0,85,435.82201803210944,97,790.179969538239,109,200.79199910325895,121,68514.89454895117,51043.37207246569,279.01432294347
4-3,2025-08-10,effective,0.0,61,43.07978739196881,73,0.0,85,435.82201803210944,97,958.7021028350065,109,200.79199910325895,121,68537.39897065368,51043.37207246569,279.01432294347
4-3,2025-08-11,original,0.0,61,438.08311395824,73,0.0,85,472.2201920158056,97,774.4719470906247,109,184.20824264558235,121,68315.81150269757,49529.50187840847,272.0627669463996
4-3,2025-08-11,effective,0.0,61,438.08311395824,73,0.0,85,472.2201920158056,97,774.4719470906247,109,184.20824264558235,121,69266.51359033452,49529.50187840847,272.0627669463996
4-3,2025-08-12,original,0.0,61,468.5706090543848,73,0.0,85,459.5862234951794,97,783.32781192834,109,195.42495187339875,121,69768.48785215105,51642.26794468051,529.1734568772908
4-3,2025-08-12,effective,0.0,61,468.5706090543848,73,0.0,85,459.5862234951794,97,844.1285521358932,109,195.42495187339875,121,70630.4714226419,51642.26794468051,529.1734568772908
4-3,2025-08-13,original,0.0,61,283.78217884705634,73,0.0,85,495.2183283889375,97,775.7879843810832,109,168.35628597183472,121,69750.36597854437,51485.473977577785,461.5061727810762
4-3,2025-08-13,effective,0.0,61,363.54363211996827,73,0.0,85,495.2183283889375,97,775.7879843810832,109,168.35628597183472,121,71282.56442679753,51485.473977577785,461.5061727810762
4-3,2025-08-14,original,0.0,61,278.7950739645388,73,0.0,85,480.99046957371036,97,794.5110583357789,109,160.27576436408947,121,69620.75144925094,51372.303335915945,209.9543031044739
4-3,2025-08-14,effective,0.0,61,278.7950739645388,73,0.0,85,480.99046957371036,97,815.3721845425138,109,160.27576436408947,121,70195.44267569901,51372.303335915945,209.9543031044739
4-3,2025-08-15,original,0.0,61,0.0,73,0.0,85,10.271447434414654,97,564.5813287242366,109,0.0,121,38956.76323200925,21961.041437389627,162.67275477166964
4-3,2025-08-15,effective,0.0,61,0.0,73,0.0,85,10.271447434414654,97,548.4473791943794,109,0.0,121,39154.42045006795,21961.041437389627,162.67275477166964
4-3,2025-08-16,original,0.0,61,0.0,73,0.0,85,11.771809348592797,97,523.1661425743214,109,0.0,121,38965.758832610736,21906.217813273965,146.085028904407
4-3,2025-08-16,effective,0.0,61,0.0,73,0.0,85,0.0,97,506.2257310671374,109,0.0,121,38964.45840553456,21906.217813273965,146.085028904407
4-3,2025-08-17,original,0.0,61,283.64342062620165,73,0.0,85,491.5632812208314,97,798.5720649163504,109,134.2730516141488,121,68957.19171219146,50839.16033740742,63.4632730600553
4-3,2025-08-17,effective,0.0,61,170.7415626077153,73,0.0,85,491.5632812208314,97,784.7824833640243,109,134.2730516141488,121,68783.54604914234,50839.16033740742,63.4632730600553
4-3,2025-08-18,original,0.0,61,0.0,73,0.0,85,534.0355013960764,97,781.1688902919104,109,116.6282256241119,121,67332.30735318837,50583.392570525895,340.6669986936868
4-3,2025-08-18,effective,0.0,61,220.27880803825235,73,0.0,85,534.0355013960764,97,799.8562764496116,109,116.6282256241119,121,68389.4902500555,50583.392570525895,340.6669986936868
4-3,2025-08-19,original,0.0,61,211.07236246204081,73,0.0,85,496.88173521754624,97,786.6215387261337,109,117.81861182905641,121,67897.73661707772,50654.70891749941,46.73126504073639
4-3,2025-08-19,effective,0.0,61,251.7210859308799,73,0.0,85,496.88173521754624,97,773.4538152451366,109,117.81861182905641,121,67918.95485128499,50654.70891749941,46.73126504073639
4-3,2025-08-20,original,0.0,61,276.1899049347784,73,0.0,85,487.5875361804606,97,788.3270587182998,109,195.35821137558298,121,69881.39514567035,52051.28458986628,1197.6642269108336
4-3,2025-08-20,effective,0.0,61,327.8057322856574,73,0.0,85,499.8822855381516,97,804.5927020954417,109,195.35821137558298,121,72558.23499792373,52051.28458986628,1197.6642269108336
4-3,2025-08-21,original,0.0,61,465.54788525351876,73,0.0,85,422.3124325923402,97,817.9500690528582,109,216.9887241725179,121,72426.3044893167,52708.98684499746,138.48274493265112
4-3,2025-08-21,effective,0.0,61,465.54788525351876,73,0.0,85,422.3124325923402,97,817.6729300037634,109,216.9887241725179,121,71978.57080611042,52708.98684499746,138.48274493265112
4-3,2025-08-22,original,0.0,61,0.0,73,0.0,85,0.0,97,551.8840803101,109,0.0,121,38832.85366239089,21970.644122565845,330.0908209852479
4-3,2025-08-22,effective,0.0,61,0.0,73,0.0,85,0.0,97,565.6718616899773,109,0.0,121,39531.83019825438,21970.644122565845,330.0908209852479
4-3,2025-08-23,original,0.0,61,0.0,73,0.0,85,0.0,97,592.2474698056031,109,0.0,121,39756.12330730965,22162.19911419303,2.1576545066841843
4-3,2025-08-23,effective,0.0,61,0.0,73,0.0,85,0.0,97,592.2474698056031,109,0.0,121,39761.09907214191,22162.19911419303,2.1576545066841843
4-3,2025-08-24,original,0.0,61,265.8023064696823,73,0.0,85,530.0101073154001,97,864.4457377797105,109,204.35313215542067,121,71467.61159881909,52534.00021871334,59.224084664492395
4-3,2025-08-24,effective,0.0,61,265.8023064696823,73,0.0,85,530.0101073154001,97,864.4457377797105,109,204.35313215542067,121,71120.93590574752,52534.00021871334,59.224084664492395
4-3,2025-08-25,original,0.0,61,328.2393120943592,73,0.0,85,577.9683528893681,97,875.4052490380268,109,161.15686397230138,121,73513.29440521482,54074.27032234456,1225.1189539134516
4-3,2025-08-25,effective,0.0,61,328.2393120943592,73,0.0,85,577.9683528893681,97,930.61701091273,109,161.15686397230138,121,73607.82129129548,54074.27032234456,1225.1189539134516
4-3,2025-08-26,original,0.0,61,300.664141009166,73,0.0,85,623.6181070966106,97,844.0873985411657,109,161.70687727244706,121,72419.08400845097,53042.184840707574,27.219679441917762
4-3,2025-08-26,effective,0.0,61,300.664141009166,73,0.0,85,623.6181070966106,97,830.8870905259332,109,161.70687727244706,121,72496.94547337544,53042.184840707574,27.219679441917762
4-3,2025-08-27,original,0.0,61,195.56395043065584,73,0.0,85,617.6927091366964,97,820.477124902926,109,181.39993487721836,121,70292.15230459756,52000.00329309364,309.4385243250702
4-3,2025-08-27,effective,0.0,61,262.53094162146624,73,0.0,85,617.6927091366964,97,820.477124902926,109,181.39993487721836,121,71440.6916958635,52000.00329309364,309.4385243250702
4-3,2025-08-28,original,0.0,61,206.4469445287026,73,0.0,85,547.3557690414218,97,793.6660921865116,109,188.50779594653216,121,72400.46065281986,52756.73583470566,1356.4633495626686
4-3,2025-08-28,effective,0.0,61,267.47476658743415,73,0.0,85,595.0036696657493,97,793.6660921865116,109,188.50779594653216,121,76081.09889311719,52756.73583470566,1356.4633495626686
4-3,2025-08-29,original,0.0,61,0.0,73,0.0,85,30.21855254673781,97,594.8079531601879,109,0.0,121,40939.16814964284,22886.431553575472,22.226379159112355
4-3,2025-08-29,effective,0.0,61,0.0,73,0.0,85,30.21855254673781,97,588.2918604113943,109,0.0,121,40902.345433821305,22886.431553575472,22.226379159112355
4-3,2025-08-30,original,0.0,61,0.0,73,0.0,85,46.150199660173826,97,573.464507498686,109,0.0,121,39114.27864900735,22306.135580405953,75.67033118620913
4-3,2025-08-30,effective,0.0,61,0.0,73,0.0,85,46.150199660173826,97,573.464507498686,109,0.0,121,39351.566458839414,22306.135580405953,75.67033118620913
4-3,2025-08-31,original,0.0,61,403.3603359521179,73,0.0,85,536.788085395506,97,832.4994165431326,109,202.43003492674018,121,71254.38054725507,51722.05297194881,52.63522033985376
4-3,2025-08-31,effective,0.0,61,403.3603359521179,73,0.0,85,536.788085395506,97,830.3905007502926,109,202.43003492674086,121,71470.55838619158,51722.05297194881,52.63522033985376
4-3,2025-09-01,original,0.0,61,511.8790648601371,73,0.0,85,541.7497752623938,97,874.3799161748128,109,201.2091937551537,121,72369.61018740619,47197.79424323919,526.2522372466049
4-3,2025-09-01,effective,0.0,61,319.32930522360255,73,0.0,85,541.7497752623938,97,846.9510460034712,109,201.2091937551537,121,70168.2321500523,47197.79424323919,526.2522372466049
4-3,2025-09-02,original,0.0,61,406.17983203705114,73,0.0,85,435.4583647169634,97,788.9608245771601,109,95.74782944528499,121,61357.0597612849,40018.863918391144,0.0
4-3,2025-09-02,effective,0.0,61,406.17983203705114,73,0.0,85,435.4583647169634,97,788.9608245771601,109,95.74782944528499,121,61357.0597612849,40018.863918391144,0.0
4-3,2025-09-03,original,0.0,61,375.89733872575255,73,0.0,85,380.01911095090156,97,758.8682442100244,109,66.86175912196427,121,59808.806119020526,39465.78819090774,356.80429041542936
4-3,2025-09-03,effective,0.0,61,25.32674459329985,73,0.0,85,380.01911095090156,97,807.6851535109602,109,66.86175912196427,121,59292.342688667544,39465.78819090774,356.80429041542936
4-3,2025-09-04,original,0.0,61,291.85949788641494,73,0.0,85,415.3860877592006,97,751.2841884108482,109,48.67479211221166,121,59061.28026245725,38443.946462231776,342.58048199218786
4-3,2025-09-04,effective,0.0,61,0.0,73,0.0,85,415.3860877592006,97,798.7987173754507,109,48.67479211221166,121,58784.05530363079,38443.946462231776,342.58048199218786
4-3,2025-09-05,original,0.0,61,0.0,73,0.0,85,161.6191937900304,97,588.324715223741,109,0.0,121,40387.09861573485,19785.598067152343,43.005715152945996
4-3,2025-09-05,effective,0.0,61,0.0,73,0.0,85,161.6191937900304,97,588.324715223741,109,0.0,121,40295.68977329294,19785.598067152343,43.005715152945996
4-3,2025-09-06,original,0.0,61,0.0,73,0.0,85,0.0,97,396.73580896336387,109,0.0,121,30427.65910457423,14364.926253148533,0.0
4-3,2025-09-06,effective,0.0,61,0.0,73,0.0,85,0.0,97,396.73580896336387,109,0.0,121,30427.65910457423,14364.926253148533,0.0
4-3,2025-09-07,original,0.0,61,0.0,73,0.0,85,443.6244036799427,97,756.2120893320869,109,62.029827357477075,121,57414.90128229266,36949.052074871914,335.67172533204274
4-3,2025-09-07,effective,0.0,61,0.0,73,0.0,85,443.6244036799427,97,807.6746589371162,109,62.029827357477075,121,58142.832600404756,36949.052074871914,335.67172533204274
4-3,2025-09-08,original,0.0,61,242.07673679387904,73,0.0,85,455.9660144881674,97,714.7482622004711,109,43.65698488727571,121,59677.220878140826,38843.35194589429,506.09497928576343
4-3,2025-09-08,effective,0.0,61,242.07673679387904,73,0.0,85,455.9660144881674,97,763.6367028749303,109,43.65698488727571,121,60467.80732714158,38843.35194589429,506.09497928576343
4-3,2025-09-09,original,0.0,61,419.31225934345093,73,0.0,85,498.0949312917552,97,707.4718059297683,109,23.18261079055742,121,61976.18263205203,39906.454632619716,64.73606804403484
4-3,2025-09-09,effective,0.0,61,0.0,73,0.0,85,498.0949312917552,97,707.4718059297683,109,23.18261079055742,121,61546.62824795517,39906.454632619716,64.73606804403484
4-3,2025-09-10,original,0.0,61,312.0002853716627,73,0.0,85,529.6968718783005,97,730.8800543385888,109,34.88347384110307,121,61572.534802391994,40469.65335590102,925.9841739983008
4-3,2025-09-10,effective,0.0,61,312.0002853716627,73,0.0,85,529.6968718783005,97,764.4687898124573,109,34.88347384110307,121,63690.1858408299,40469.65335590102,925.9841739983008
4-3,2025-09-11,original,0.0,61,427.8515816624865,73,0.0,85,545.622529511636,97,721.5467106183319,109,28.876591200084476,121,65308.906107966126,41595.50305651565,390.8591850560215
4-3,2025-09-11,effective,0.0,61,311.1899169979522,73,0.0,85,521.6620194928923,97,714.2407423866277,109,28.876591200084476,121,63747.72444549299,41595.50305651565,390.8591850560215
