date,config,branch,terminal_mode,updates_solved,dp_initial_soc_kwh,dp_terminal_soc_kwh,analytical_initial_soc_kwh,analytical_terminal_soc_kwh,g0_energy_kwh,geff_energy_kwh,adjust_up_energy_kwh,adjust_down_energy_kwh,adjust_abs_energy_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_energy_kwh,dp_unused_kwh,plan_cost_yuan,effective_base_cost_yuan,adjustment_transaction_yuan,adjustment_surcharge_yuan,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_total_cost_alt_yuan,billing_identity_residual_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,dp_max_simultaneous_product_kwh2,dp_max_convexity_violation,analytical_max_balance_residual_kwh,analytical_max_soc_residual_kwh
2025-10-12,43-terminal-zero,4-3,zero,4,1412.4495120352183,2009.8817988295805,1412.4495120352183,2009.8817988295805,63569.93920243068,63556.431707683754,855.5889061316117,869.0964008785375,1724.6853070101492,21054.324286094234,16516.3136136214,0.0,503.4650518776078,40066.02996105603,40015.41620721948,312.9664875600709,363.58024139662416,0.0,40378.996448616104,40378.996448616104,0.0,0.0,0.0,40378.996448616104,1.0089706847793423e-12,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-10-13,43-terminal-zero,4-3,zero,4,2009.8817988295805,1756.8064214783728,2009.8817988295805,1756.8064214783728,63895.87561769597,62771.59631560397,0.0,1124.2793020919971,1124.2793020919971,20589.966529062895,16905.640728157032,0.0,2059.8752146981096,40715.820972393805,40232.67115490879,-241.57490874250365,241.57490874250365,0.0,40474.2460636513,40474.2460636513,0.0,0.0,0.0,40474.2460636513,9.841016890277388e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-10-14,43-terminal-zero,4-3,zero,4,1756.8064214783728,1656.0747158236977,1756.8064214783728,1656.0747158236977,64622.717741149565,65088.06194343979,925.1298312403273,459.78562895010043,1384.915460190428,21849.622650064674,17788.852881641593,80.32683944430588,333.78973112767835,41459.17641465983,41737.82630940061,635.3981087084646,356.74821396768016,405.4896741148435,42500.06419748313,42500.06419748314,7.275957614183426e-12,80.32683944430588,405.4896741148435,42500.06419748313,9.947598300641403e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-10-15,43-terminal-zero,4-3,zero,4,1656.0747158236977,1952.5000524262905,1656.0747158236977,1952.5000524262905,66286.06586244062,66201.12574159118,298.7307208345552,383.6708416839954,682.4015625185506,21104.97061858115,16828.243398108396,0.0,4.374871118436772,42624.70486565989,42632.387657205836,179.14053665362096,171.45774510767671,0.0,42803.84540231351,42803.84540231351,0.0,0.0,0.0,42803.84540231351,9.947598300641403e-13,5.684341886080802e-14,0.0,2.9105606813573104e-12,0.0,8.952838470577262e-13
2025-10-16,43-terminal-zero,4-3,zero,4,1952.5000524262905,1732.4413628633076,1952.5000524262905,1622.4180567150977,66539.40989892904,67131.24302959074,591.833130661694,0.0,591.833130661694,21753.622796964388,17818.487286147836,172.9825633804624,402.61713215465494,42812.69849268907,43441.536511036466,943.2570275210926,314.41900917369753,843.0555139674043,44599.011034177565,44599.01103417757,7.275957614183426e-12,73.96158784707325,400.34930961122114,44156.30482982138,9.237055564881302e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.597567102697212e-13
2025-10-17,43-terminal-zero,4-3,zero,4,1732.4413628633076,1704.5305904245718,1622.4180567150977,1704.5305904245718,31867.39776231606,32014.047950681346,146.6501883652853,0.0,146.6501883652853,15529.88825241927,12604.32917965447,0.0,13084.289561249887,13370.862024265885,13465.51950605278,141.9862226803426,47.328740893447524,0.0,13512.848246946229,13512.848246946229,0.0,0.0,0.0,13512.848246946229,6.821210263296962e-13,7.105427357601002e-15,0.0,1.8189894035458565e-12,0.0,7.958078640513122e-13
2025-10-18,43-terminal-zero,4-3,zero,4,1704.5305904245718,1788.9028963501246,1704.5305904245718,1788.9028963501246,31834.913287949938,31965.531804046514,137.4945245303423,6.8760084337639,144.3705329641062,15774.062258759674,12701.05535426234,0.0,12815.931632882508,13291.697886349612,13348.002161183678,88.52494644135695,32.220671607291045,0.0,13380.222832790969,13380.222832790969,0.0,0.0,0.0,13380.222832790969,9.094947017729282e-13,5.684341886080802e-14,0.0,2.9105606813573104e-12,0.0,8.739675649849232e-13
2025-10-19,43-terminal-zero,4-3,zero,4,1788.9028963501246,1355.197185111348,1788.9028963501246,1355.197185111348,68118.2500467196,68239.16617757046,120.91613085086618,0.0,120.91613085086618,22134.9826777356,18319.671109080737,0.0,538.1320755822613,44393.78548500615,44441.94638831927,72.24135496968114,24.08045165656038,0.0,44466.02683997583,44466.026839975835,7.275957614183426e-12,0.0,0.0,44466.02683997583,9.663381206337363e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,8.526512829121202e-13
2025-10-20,43-terminal-zero,4-3,zero,4,1355.197185111348,1473.6435520418097,1355.197185111348,1473.6435520418097,70036.67213374445,71051.44683603538,1021.9691770331738,7.194474742231705,1029.1636517754055,22525.16270731297,18138.78006268609,26.031634595468724,2250.3134593373084,45578.34131357241,46102.30105949324,791.3678500742457,267.4081041534244,131.47661787549887,46501.18578152216,46501.18578152216,0.0,26.031634595468724,131.47661787549887,46501.18578152216,9.343636975245317e-13,1.1368683772161603e-13,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
2025-10-21,43-terminal-zero,4-3,zero,4,1473.6435520418097,1842.5744657299977,1473.6435520418097,1842.5744657299977,70387.96841925976,71404.08635964306,1016.1179403832878,0.0,1016.1179403832878,22391.44261196511,17805.03069337237,0.0,355.09309105031883,46016.2242621226,46637.34699499712,931.6840993117651,310.56136643725506,0.0,46947.90836143437,46947.908361434376,7.275957614183426e-12,0.0,0.0,46947.90836143437,9.947598300641403e-13,2.842170943040401e-14,0.0,2.9105606813573104e-12,0.0,9.094947017729282e-13
