date,shared_plan_energy_kwh,shared_plan_cost_yuan,analytical_emergency_energy_kwh,analytical_emergency_cost_yuan,analytical_total_cost_yuan,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,dp_saving_yuan,dp_saving_rate_percent
2025-03-25,64194.21372223778,39214.217196713405,466.1035314279722,3145.3577731591186,42359.57496987253,466.10353142797294,2612.7323446457467,41826.94954135915,532.6254285133764,1.257390870640691
2025-03-26,65592.00609206645,40012.10007994709,0.0,0.0,40012.10007994709,0.0,0.0,40012.10007994709,0.0,0.0
2025-03-27,62830.89618608748,38339.499436790924,77.72373232889917,314.48879929085996,38653.98823608179,77.72373232889917,314.48879929085996,38653.98823608179,0.0,0.0
2025-03-28,28937.986639874678,14798.402827198921,0.0,0.0,14798.402827198921,0.0,0.0,14798.402827198921,0.0,0.0
2025-03-29,28046.75336021422,14293.696147090612,128.19700743627095,739.7281378841942,15033.424284974806,128.19700743627095,739.7281378841942,15033.424284974806,0.0,0.0
2025-03-30,61400.42865994359,37258.138082757054,0.0,0.0,37258.138082757054,0.0,0.0,37258.138082757054,0.0,0.0
2025-03-31,60451.021756740156,36651.41891209381,178.67693775285912,1113.3641493128614,37764.78306140667,192.38580525285792,902.9030422733605,37554.32195436717,210.4611070394967,0.5572946273709044
2025-04-01,61504.51018594399,37151.90198953044,2030.6719354737434,13801.595398938702,50953.49738846914,2030.6719354737447,12979.55556423634,50131.45755376678,822.0398347023656,1.6133138583896196
2025-04-02,64406.13044064522,38574.15599938299,1581.8990122578084,7885.43521024947,46459.59120963246,1581.8990122578084,7886.065210249471,46460.22120963246,-0.6299999999973807,-0.0013560170969966752
2025-04-03,65578.51095344039,39429.57659527777,0.0,0.0,39429.57659527777,0.0,0.0,39429.57659527777,0.0,0.0
2025-04-04,28124.275416246597,14212.58930176586,0.0,0.0,14212.58930176586,0.0,0.0,14212.58930176586,0.0,0.0
2025-04-05,27269.411555280385,13733.906442670588,150.7267888069622,464.06451811892293,14197.970960789511,784.2047668069624,3767.682974231843,17501.589416902432,-3303.618456112921,-23.268243506318704
2025-04-06,62264.24034883361,37685.25496302669,0.0,0.0,37685.25496302669,0.0,0.0,37685.25496302669,0.0,0.0
2025-04-07,60515.23046268814,36665.61243248733,0.0,0.0,36665.61243248733,0.0,0.0,36665.61243248733,0.0,0.0
2025-04-08,60071.187048907974,36097.22538252303,413.22070093938703,2765.822449423985,38863.04783194701,413.2207009393863,2644.9128006128713,38742.1381831359,120.90964881110995,0.31111725805436513
2025-04-09,60335.19096791329,36654.781237434,2240.5938611714037,15228.625037109608,51883.40627454361,2240.5938611714014,14061.893703479187,50716.67494091319,1166.7313336304214,2.2487562351951316
2025-04-10,63021.81499512291,38081.50595836967,0.0,0.0,38081.50595836967,0.0,0.0,38081.50595836967,0.0,0.0
