date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-03-20,9982.130550684036,9836.443458240039,9982.130550684036,9836.443458240039,39809.96310479236,811.8847584553071,422.4732562800164,0.0,437.299654176074,2222.8533755109693,42844.70123875864,42844.70123875863,437.29965417607383,2961.8373675311414,43583.68523077881,65138.73614049286,65561.20939677287,3,1.0089706847793423e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-21,9836.443458240039,10119.25890073597,9836.443458240039,10119.25890073597,15721.176498721,-1.1243023623978912,0.0,2.4540049381160998,45.64202096876862,168.46900347599959,15888.521199834602,15888.521199834602,45.64202096876862,168.469003475967,15888.521199834571,30626.676648170986,30624.222643232868,3,9.601208716958354e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-22,10119.25890073597,9944.748612603542,10119.25890073597,9944.748612603542,15480.396583740716,0.0,0.0,0.0,0.0,4.3283592265908055e-11,15480.39658374076,15480.39658374076,0.0,0.0,15480.396583740716,30264.80638431654,30264.80638431654,3,8.526512829121202e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-23,9944.748612603542,9808.364661210524,9944.748612603542,9808.364661210524,40465.84178431027,-133.6029693367722,0.0,370.75270408703614,0.0,5.0832609010953436e-11,40332.23881497355,40332.23881497355,0.0,0.0,40332.2388149735,66284.08799860727,65913.33529452024,3,9.450218385609332e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-24,9808.364661210524,9939.174423098199,9808.364661210524,9939.174423098199,39452.46385322559,-304.92344361000795,0.0,1361.9133940663642,0.0,7.477149360779478e-11,39147.540409615656,39147.54040961566,0.0,0.0,39147.54040961558,64821.03536823547,63459.1219741691,3,9.725553695716371e-13,1.1368683772161603e-13,0.0,8.846257060213247e-13,2.9105606813573104e-12
2025-03-25,9939.174423098199,9783.34099590614,9939.174423098199,9783.34099590614,39802.452972931584,-25.9030283705295,0.0,40.4267246462731,0.0,7.93619400474288e-11,39776.549944561135,39776.549944561135,0.0,0.0,39776.549944561055,65456.93167527834,65416.504950632065,3,1.0231815394945443e-12,2.842170943040401e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-26,9783.34099590614,10060.248315726954,9783.34099590614,10060.248315726954,39411.60131676785,-641.3498616301156,0.0,2522.283331019034,0.0,7.130685054923535e-11,38770.251455137804,38770.2514551378,0.0,0.0,38770.25145513773,64760.14608896358,62237.862757944546,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-27,10060.248315726954,9875.841599148036,10060.248315726954,9875.841599148036,38517.89492152331,-54.33971360134768,10.050505716757357,192.8812433069901,0.0,7.432908444293674e-11,38463.555207922036,38463.555207922036,0.0,0.0,38463.55520792196,63292.55778424232,63109.727046652086,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-03-28,9875.841599148036,10259.16458283174,9875.841599148036,10259.16458283174,15175.628236936493,-8.276370956126668,0.0,17.725792198634792,0.0,2.8775291482929786e-11,15167.351865980396,15167.351865980396,0.0,0.0,15167.351865980367,30028.961654102233,30011.2358619036,3,9.414691248821327e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-03-29,10259.16458283174,9530.383523925915,10259.16458283174,9530.383523925915,14606.441437982769,340.0957689227679,199.78651158519617,0.0,10.297133013754262,48.637281096866225,14995.174488002402,14995.174488002405,10.297133013754262,48.637281096821,14995.174488002356,29089.55118591115,29289.33769749635,3,7.958078640513122e-13,3.552713678800501e-15,0.0,9.094947017729282e-13,2.546407529280259e-12
