date,issue_hour,window_position,absolute_date_offset,absolute_t,variable_type,plan_kwh,delta_plus_kwh,delta_minus_kwh,g0_reference_kwh
2025-10-14,6,105,0,141,a6,1350.4375096088065,0.0,0.0,1350.4375096088065
2025-10-14,6,106,0,142,a6,1361.441853312223,0.0,0.0,1361.441853312223
2025-10-14,6,107,0,143,a6,651.9274144386012,0.0,0.0,651.9274144386012
2025-10-14,6,108,0,144,a6,715.3965500980355,0.0,0.0,715.3965500980355
2025-10-14,6,109,1,1,gtilde,579.3618158239261,,,
2025-10-14,6,110,1,2,gtilde,577.5224021817106,,,
2025-10-14,6,111,1,3,gtilde,574.4668055236463,,,
2025-10-14,6,112,1,4,gtilde,582.2395965718799,,,
2025-10-14,6,113,1,5,gtilde,585.9556078475736,,,
2025-10-14,6,114,1,6,gtilde,582.4348006395752,,,
2025-10-14,6,115,1,7,gtilde,583.2997328384869,,,
2025-10-14,6,116,1,8,gtilde,577.3849447567841,,,
2025-10-14,6,117,1,9,gtilde,572.0340659140301,,,
2025-10-14,6,118,1,10,gtilde,576.6398283309273,,,
2025-10-14,6,119,1,11,gtilde,597.079398899491,,,
2025-10-14,6,120,1,12,gtilde,622.5947008284984,,,
2025-10-14,6,121,1,13,gtilde,628.671399940611,,,
2025-10-14,6,122,1,14,gtilde,607.6720294959948,,,
2025-10-14,6,123,1,15,gtilde,576.1564580126442,,,
2025-10-14,6,124,1,16,gtilde,596.7261696895805,,,
2025-10-14,6,125,1,17,gtilde,615.9039835322815,,,
2025-10-14,6,126,1,18,gtilde,605.6746135525234,,,
2025-10-14,6,127,1,19,gtilde,608.6056368390927,,,
2025-10-14,6,128,1,20,gtilde,598.823809409685,,,
2025-10-14,6,129,1,21,gtilde,592.1296525470057,,,
2025-10-14,6,130,1,22,gtilde,607.0331774027118,,,
2025-10-14,6,131,1,23,gtilde,609.8338123619919,,,
2025-10-14,6,132,1,24,gtilde,583.9109748307202,,,
2025-10-14,6,133,1,25,gtilde,588.8023024750773,,,
2025-10-14,6,134,1,26,gtilde,600.8865558729201,,,
2025-10-14,6,135,1,27,gtilde,602.1760599422881,,,
2025-10-14,6,136,1,28,gtilde,614.5142684256743,,,
2025-10-14,6,137,1,29,gtilde,623.3285690590296,,,
2025-10-14,6,138,1,30,gtilde,626.7659859850013,,,
2025-10-14,6,139,1,31,gtilde,625.0119295555288,,,
2025-10-14,6,140,1,32,gtilde,602.9254101099588,,,
2025-10-14,6,141,1,33,gtilde,600.3197650648206,,,
2025-10-14,6,142,1,34,gtilde,1397.7070702858496,,,
2025-10-14,6,143,1,35,gtilde,0.0,,,
2025-10-14,6,144,1,36,gtilde,7.368505677210692,,,
2025-10-14,12,1,0,73,a12,437.38522830500995,0.0,0.0,437.38522830500995
2025-10-14,12,2,0,74,a12,411.52906362448573,0.0,0.0,411.52906362448573
2025-10-14,12,3,0,75,a12,386.89124628898185,85.44920185018168,0.0,301.44204443880017
2025-10-14,12,4,0,76,a12,392.95960656097395,66.23703358462944,0.0,326.7225729763445
2025-10-14,12,5,0,77,a12,263.8481994584823,263.8481994584823,0.0,0.0
2025-10-14,12,6,0,78,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,7,0,79,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,8,0,80,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,9,0,81,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,10,0,82,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,11,0,83,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,12,0,84,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,13,0,85,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,14,0,86,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,15,0,87,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,16,0,88,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,17,0,89,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,18,0,90,a12,289.57846419915427,0.0,0.0,289.57846419915427
2025-10-14,12,19,0,91,a12,783.4933654984947,0.0,0.0,783.4933654984947
2025-10-14,12,20,0,92,a12,251.50574749211535,0.0,0.0,251.50574749211535
2025-10-14,12,21,0,93,a12,314.9600802862362,0.0,0.0,314.9600802862362
2025-10-14,12,22,0,94,a12,354.4269500689713,0.0,0.0,354.4269500689713
2025-10-14,12,23,0,95,a12,410.0886545654985,0.0,0.0,410.0886545654985
2025-10-14,12,24,0,96,a12,497.81304689679206,0.0,0.0,497.81304689679206
2025-10-14,12,25,0,97,a12,586.9314618001805,0.0,0.0,586.9314618001805
2025-10-14,12,26,0,98,a12,612.7339853269592,0.0,0.0,612.7339853269592
2025-10-14,12,27,0,99,a12,636.712893746117,0.0,0.0,636.712893746117
2025-10-14,12,28,0,100,a12,728.4328389741652,0.0,0.0,728.4328389741652
2025-10-14,12,29,0,101,a12,810.5355702765271,0.0,0.0,810.5355702765271
2025-10-14,12,30,0,102,a12,840.2799864908441,0.0,0.0,840.2799864908441
2025-10-14,12,31,0,103,a12,892.8776303948797,0.0,0.0,892.8776303948797
2025-10-14,12,32,0,104,a12,943.6602267063231,0.0,0.0,943.6602267063231
2025-10-14,12,33,0,105,a12,977.9600813451881,0.0,0.0,977.9600813451881
2025-10-14,12,34,0,106,a12,1054.6781803234064,0.0,0.0,1054.6781803234064
2025-10-14,12,35,0,107,a12,930.5480193026472,0.0,0.0,930.5480193026472
2025-10-14,12,36,0,108,a12,708.7497056397589,0.0,0.0,708.7497056397589
2025-10-14,12,37,0,109,a12,666.5151029446426,0.0,0.0,666.5151029446426
2025-10-14,12,38,0,110,a12,716.9797514244401,0.0,0.0,716.9797514244401
2025-10-14,12,39,0,111,a12,697.3552511244869,0.0,0.0,697.3552511244869
2025-10-14,12,40,0,112,a12,671.7048983826352,0.0,0.0,671.7048983826352
2025-10-14,12,41,0,113,a12,666.3386419388717,0.0,0.0,666.3386419388717
2025-10-14,12,42,0,114,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,43,0,115,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,44,0,116,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,45,0,117,a12,12.980972371128814,0.0,0.0,12.980972371128814
2025-10-14,12,46,0,118,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,47,0,119,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,48,0,120,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,49,0,121,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,50,0,122,a12,50.60619197580633,0.0,0.0,50.60619197580633
2025-10-14,12,51,0,123,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,52,0,124,a12,0.0,-0.0,0.0,0.0
2025-10-14,12,53,0,125,a12,675.6921699706718,0.0,0.0,675.6921699706718
2025-10-14,12,54,0,126,a12,760.9358177260355,0.0,0.0,760.9358177260355
2025-10-14,12,55,0,127,a12,759.6704179292778,0.0,0.0,759.6704179292778
2025-10-14,12,56,0,128,a12,746.5684560359225,0.0,0.0,746.5684560359225
2025-10-14,12,57,0,129,a12,705.0437401324484,0.0,0.0,705.0437401324484
2025-10-14,12,58,0,130,a12,698.3287705561091,0.0,0.0,698.3287705561091
2025-10-14,12,59,0,131,a12,687.0281356780775,0.0,0.0,687.0281356780775
2025-10-14,12,60,0,132,a12,1262.8287077819134,0.0,0.0,1262.8287077819134
2025-10-14,12,61,0,133,a12,1324.3347121572815,0.0,0.0,1324.3347121572815
2025-10-14,12,62,0,134,a12,592.1535318443164,0.0,0.0,592.1535318443164
2025-10-14,12,63,0,135,a12,1332.0989959523763,0.0,0.0,1332.0989959523763
2025-10-14,12,64,0,136,a12,1317.9044908203864,0.0,0.0,1317.9044908203864
2025-10-14,12,65,0,137,a12,1296.4991439601426,0.0,0.0,1296.4991439601426
2025-10-14,12,66,0,138,a12,1322.2767604745154,0.0,0.0,1322.2767604745154
2025-10-14,12,67,0,139,a12,1131.3619531599586,0.0,0.0,1131.3619531599586
2025-10-14,12,68,0,140,a12,1340.7838581918259,0.0,0.0,1340.7838581918259
2025-10-14,12,69,0,141,a12,1350.4375096088065,0.0,0.0,1350.4375096088065
2025-10-14,12,70,0,142,a12,1361.441853312223,0.0,0.0,1361.441853312223
2025-10-14,12,71,0,143,a12,651.9274144386012,0.0,0.0,651.9274144386012
2025-10-14,12,72,0,144,a12,715.3965500980355,0.0,0.0,715.3965500980355
2025-10-14,12,73,1,1,gtilde,786.5573064752637,,,
2025-10-14,12,74,1,2,gtilde,1348.7801497959613,,,
2025-10-14,12,75,1,3,gtilde,631.9892700556223,,,
2025-10-14,12,76,1,4,gtilde,630.7958472154714,,,
2025-10-14,12,77,1,5,gtilde,646.5521575314161,,,
2025-10-14,12,78,1,6,gtilde,617.0261360176717,,,
2025-10-14,12,79,1,7,gtilde,607.9482341727753,,,
2025-10-14,12,80,1,8,gtilde,611.181168974854,,,
2025-10-14,12,81,1,9,gtilde,588.0206706476434,,,
2025-10-14,12,82,1,10,gtilde,623.7927853748906,,,
2025-10-14,12,83,1,11,gtilde,634.4765642727389,,,
2025-10-14,12,84,1,12,gtilde,651.2190811666485,,,
2025-10-14,12,85,1,13,gtilde,638.0710092058334,,,
2025-10-14,12,86,1,14,gtilde,614.9781129260706,,,
2025-10-14,12,87,1,15,gtilde,596.0349666981433,,,
2025-10-14,12,88,1,16,gtilde,613.3829448548181,,,
2025-10-14,12,89,1,17,gtilde,634.3236804624278,,,
2025-10-14,12,90,1,18,gtilde,619.1375895062873,,,
2025-10-14,12,91,1,19,gtilde,633.1576291310569,,,
2025-10-14,12,92,1,20,gtilde,636.3147471475478,,,
2025-10-14,12,93,1,21,gtilde,618.382579238312,,,
2025-10-14,12,94,1,22,gtilde,618.9706916549809,,,
2025-10-14,12,95,1,23,gtilde,621.3359212659157,,,
2025-10-14,12,96,1,24,gtilde,603.2338518076941,,,
2025-10-14,12,97,1,25,gtilde,603.2921144020362,,,
2025-10-14,12,98,1,26,gtilde,614.7679294282098,,,
2025-10-14,12,99,1,27,gtilde,627.7038236140328,,,
2025-10-14,12,100,1,28,gtilde,645.0887882863063,,,
2025-10-14,12,101,1,29,gtilde,651.8977078022616,,,
2025-10-14,12,102,1,30,gtilde,641.142952790287,,,
2025-10-14,12,103,1,31,gtilde,630.5558186006309,,,
2025-10-14,12,104,1,32,gtilde,603.4543569565361,,,
2025-10-14,12,105,1,33,gtilde,613.6601736749387,,,
2025-10-14,12,106,1,34,gtilde,1402.01216896008,,,
2025-10-14,12,107,1,35,gtilde,677.4866077192628,,,
2025-10-14,12,108,1,36,gtilde,28.528308230245784,,,
2025-10-14,12,109,1,37,gtilde,43.631784278266764,,,
2025-10-14,12,110,1,38,gtilde,15.569223654958591,,,
2025-10-14,12,111,1,39,gtilde,0.0,,,
2025-10-14,12,112,1,40,gtilde,0.0,,,
2025-10-14,12,113,1,41,gtilde,632.957096240152,,,
2025-10-14,12,114,1,42,gtilde,577.838846394902,,,
2025-10-14,12,115,1,43,gtilde,558.3284566455859,,,
2025-10-14,12,116,1,44,gtilde,507.72934069693054,,,
2025-10-14,12,117,1,45,gtilde,407.33361087394775,,,
2025-10-14,12,118,1,46,gtilde,406.6669094638124,,,
2025-10-14,12,119,1,47,gtilde,0.0,,,
2025-10-14,12,120,1,48,gtilde,0.0,,,
2025-10-14,12,121,1,49,gtilde,0.0,,,
2025-10-14,12,122,1,50,gtilde,0.0,,,
2025-10-14,12,123,1,51,gtilde,0.0,,,
2025-10-14,12,124,1,52,gtilde,0.0,,,
2025-10-14,12,125,1,53,gtilde,0.0,,,
2025-10-14,12,126,1,54,gtilde,0.0,,,
2025-10-14,12,127,1,55,gtilde,0.0,,,
2025-10-14,12,128,1,56,gtilde,0.0,,,
2025-10-14,12,129,1,57,gtilde,0.0,,,
2025-10-14,12,130,1,58,gtilde,0.0,,,
2025-10-14,12,131,1,59,gtilde,0.0,,,
2025-10-14,12,132,1,60,gtilde,0.0,,,
2025-10-14,12,133,1,61,gtilde,0.0,,,
2025-10-14,12,134,1,62,gtilde,0.0,,,
2025-10-14,12,135,1,63,gtilde,0.0,,,
2025-10-14,12,136,1,64,gtilde,0.0,,,
2025-10-14,12,137,1,65,gtilde,0.0,,,
2025-10-14,12,138,1,66,gtilde,0.0,,,
2025-10-14,12,139,1,67,gtilde,0.0,,,
2025-10-14,12,140,1,68,gtilde,0.0,,,
2025-10-14,12,141,1,69,gtilde,0.0,,,
2025-10-14,12,142,1,70,gtilde,0.0,,,
2025-10-14,12,143,1,71,gtilde,0.0,,,
2025-10-14,12,144,1,72,gtilde,0.0,,,
2025-10-14,18,1,0,109,a18,666.5151029446426,0.0,0.0,666.5151029446426
2025-10-14,18,2,0,110,a18,716.9797514244401,0.0,0.0,716.9797514244401
2025-10-14,18,3,0,111,a18,697.3552511244869,0.0,0.0,697.3552511244869
2025-10-14,18,4,0,112,a18,671.7048983826352,0.0,0.0,671.7048983826352
2025-10-14,18,5,0,113,a18,666.3386419388717,0.0,0.0,666.3386419388717
2025-10-14,18,6,0,114,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,7,0,115,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,8,0,116,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,9,0,117,a18,12.980972371128814,0.0,0.0,12.980972371128814
2025-10-14,18,10,0,118,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,11,0,119,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,12,0,120,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,13,0,121,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,14,0,122,a18,50.60619197580633,0.0,0.0,50.60619197580633
2025-10-14,18,15,0,123,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,16,0,124,a18,0.0,-0.0,0.0,0.0
2025-10-14,18,17,0,125,a18,675.6921699706718,0.0,0.0,675.6921699706718
2025-10-14,18,18,0,126,a18,760.9358177260355,0.0,0.0,760.9358177260355
2025-10-14,18,19,0,127,a18,759.6704179292778,0.0,0.0,759.6704179292778
2025-10-14,18,20,0,128,a18,746.5684560359225,0.0,0.0,746.5684560359225
2025-10-14,18,21,0,129,a18,705.0437401324484,0.0,0.0,705.0437401324484
2025-10-14,18,22,0,130,a18,698.3287705561091,0.0,0.0,698.3287705561091
2025-10-14,18,23,0,131,a18,687.0281356780775,0.0,0.0,687.0281356780775
2025-10-14,18,24,0,132,a18,1262.8287077819134,0.0,0.0,1262.8287077819134
2025-10-14,18,25,0,133,a18,1324.3347121572815,0.0,0.0,1324.3347121572815
2025-10-14,18,26,0,134,a18,592.1535318443164,0.0,0.0,592.1535318443164
2025-10-14,18,27,0,135,a18,1332.0989959523763,0.0,0.0,1332.0989959523763
2025-10-14,18,28,0,136,a18,1317.9044908203864,0.0,0.0,1317.9044908203864
2025-10-14,18,29,0,137,a18,1296.4991439601426,0.0,0.0,1296.4991439601426
2025-10-14,18,30,0,138,a18,1322.2767604745154,0.0,0.0,1322.2767604745154
2025-10-14,18,31,0,139,a18,1131.3619531599586,0.0,0.0,1131.3619531599586
2025-10-14,18,32,0,140,a18,1340.7838581918259,0.0,0.0,1340.7838581918259
2025-10-14,18,33,0,141,a18,1350.4375096088065,0.0,0.0,1350.4375096088065
2025-10-14,18,34,0,142,a18,1361.441853312223,0.0,0.0,1361.441853312223
2025-10-14,18,35,0,143,a18,651.9274144386012,0.0,0.0,651.9274144386012
2025-10-14,18,36,0,144,a18,715.3965500980355,0.0,0.0,715.3965500980355
2025-10-14,18,37,1,1,gtilde,632.7152968473965,,,
2025-10-14,18,38,1,2,gtilde,1349.599699165221,,,
2025-10-14,18,39,1,3,gtilde,638.3774961943586,,,
2025-10-14,18,40,1,4,gtilde,606.6539103144037,,,
2025-10-14,18,41,1,5,gtilde,615.0761177443305,,,
2025-10-14,18,42,1,6,gtilde,617.0261360176717,,,
2025-10-14,18,43,1,7,gtilde,633.5469329931777,,,
2025-10-14,18,44,1,8,gtilde,611.181168974854,,,
2025-10-14,18,45,1,9,gtilde,593.511894376664,,,
2025-10-14,18,46,1,10,gtilde,629.0483663942867,,,
2025-10-14,18,47,1,11,gtilde,634.4765642727389,,,
2025-10-14,18,48,1,12,gtilde,665.0377677068893,,,
2025-10-14,18,49,1,13,gtilde,643.2399431789677,,,
2025-10-14,18,50,1,14,gtilde,614.8978839216458,,,
2025-10-14,18,51,1,15,gtilde,589.1474519623588,,,
2025-10-14,18,52,1,16,gtilde,612.0418113909544,,,
2025-10-14,18,53,1,17,gtilde,634.3236804624278,,,
2025-10-14,18,54,1,18,gtilde,638.5959219913025,,,
2025-10-14,18,55,1,19,gtilde,633.1576291310569,,,
2025-10-14,18,56,1,20,gtilde,613.4929327045244,,,
2025-10-14,18,57,1,21,gtilde,597.9538731326546,,,
2025-10-14,18,58,1,22,gtilde,612.3822786437457,,,
2025-10-14,18,59,1,23,gtilde,614.8158801885697,,,
2025-10-14,18,60,1,24,gtilde,596.081258851773,,,
2025-10-14,18,61,1,25,gtilde,607.1047060318655,,,
2025-10-14,18,62,1,26,gtilde,617.2936076654859,,,
2025-10-14,18,63,1,27,gtilde,614.1060788120292,,,
2025-10-14,18,64,1,28,gtilde,659.4520781320597,,,
2025-10-14,18,65,1,29,gtilde,663.0247557374817,,,
2025-10-14,18,66,1,30,gtilde,643.3217017522567,,,
2025-10-14,18,67,1,31,gtilde,625.1066909704848,,,
2025-10-14,18,68,1,32,gtilde,615.5445267528855,,,
2025-10-14,18,69,1,33,gtilde,616.7903859862996,,,
2025-10-14,18,70,1,34,gtilde,1406.959378617088,,,
2025-10-14,18,71,1,35,gtilde,667.7220600256329,,,
2025-10-14,18,72,1,36,gtilde,12.36141312320035,,,
2025-10-14,18,73,1,37,gtilde,43.631784278266764,,,
2025-10-14,18,74,1,38,gtilde,15.569223654958591,,,
2025-10-14,18,75,1,39,gtilde,0.0,,,
2025-10-14,18,76,1,40,gtilde,0.0,,,
2025-10-14,18,77,1,41,gtilde,663.7246445045594,,,
2025-10-14,18,78,1,42,gtilde,592.3486245800708,,,
2025-10-14,18,79,1,43,gtilde,562.8354473600665,,,
2025-10-14,18,80,1,44,gtilde,510.3587476907185,,,
2025-10-14,18,81,1,45,gtilde,433.30103611078533,,,
2025-10-14,18,82,1,46,gtilde,457.8052644880025,,,
2025-10-14,18,83,1,47,gtilde,0.0,,,
2025-10-14,18,84,1,48,gtilde,0.0,,,
2025-10-14,18,85,1,49,gtilde,0.0,,,
2025-10-14,18,86,1,50,gtilde,0.0,,,
2025-10-14,18,87,1,51,gtilde,0.0,,,
2025-10-14,18,88,1,52,gtilde,0.0,,,
2025-10-14,18,89,1,53,gtilde,0.0,,,
2025-10-14,18,90,1,54,gtilde,0.0,,,
2025-10-14,18,91,1,55,gtilde,0.0,,,
2025-10-14,18,92,1,56,gtilde,0.0,,,
2025-10-14,18,93,1,57,gtilde,0.0,,,
2025-10-14,18,94,1,58,gtilde,0.0,,,
2025-10-14,18,95,1,59,gtilde,0.0,,,
2025-10-14,18,96,1,60,gtilde,0.0,,,
2025-10-14,18,97,1,61,gtilde,0.0,,,
2025-10-14,18,98,1,62,gtilde,0.0,,,
2025-10-14,18,99,1,63,gtilde,0.0,,,
2025-10-14,18,100,1,64,gtilde,0.0,,,
2025-10-14,18,101,1,65,gtilde,0.0,,,
2025-10-14,18,102,1,66,gtilde,0.0,,,
2025-10-14,18,103,1,67,gtilde,573.8401774312111,,,
2025-10-14,18,104,1,68,gtilde,0.0,,,
2025-10-14,18,105,1,69,gtilde,488.51928964163505,,,
2025-10-14,18,106,1,70,gtilde,458.5813964689745,,,
2025-10-14,18,107,1,71,gtilde,424.50192275155644,,,
2025-10-14,18,108,1,72,gtilde,391.3004846072283,,,
2025-10-14,18,109,1,73,gtilde,443.3193179163833,,,
2025-10-14,18,110,1,74,gtilde,410.73439759911014,,,
2025-10-14,18,111,1,75,gtilde,384.7785053981081,,,
2025-10-14,18,112,1,76,gtilde,458.6511807416575,,,
2025-10-14,18,113,1,77,gtilde,0.0,,,
2025-10-14,18,114,1,78,gtilde,0.0,,,
2025-10-14,18,115,1,79,gtilde,0.0,,,
2025-10-14,18,116,1,80,gtilde,0.0,,,
2025-10-14,18,117,1,81,gtilde,0.0,,,
2025-10-14,18,118,1,82,gtilde,0.0,,,
2025-10-14,18,119,1,83,gtilde,0.0,,,
2025-10-14,18,120,1,84,gtilde,0.0,,,
2025-10-14,18,121,1,85,gtilde,0.0,,,
2025-10-14,18,122,1,86,gtilde,0.0,,,
2025-10-14,18,123,1,87,gtilde,0.0,,,
2025-10-14,18,124,1,88,gtilde,0.0,,,
2025-10-14,18,125,1,89,gtilde,0.0,,,
2025-10-14,18,126,1,90,gtilde,236.650596211898,,,
2025-10-14,18,127,1,91,gtilde,263.8450286926128,,,
2025-10-14,18,128,1,92,gtilde,255.6201292609121,,,
2025-10-14,18,129,1,93,gtilde,340.25141152790786,,,
2025-10-14,18,130,1,94,gtilde,356.16049484173345,,,
2025-10-14,18,131,1,95,gtilde,402.72228766146964,,,
2025-10-14,18,132,1,96,gtilde,506.03160918727235,,,
2025-10-14,18,133,1,97,gtilde,545.6541255964758,,,
2025-10-14,18,134,1,98,gtilde,562.7238319127237,,,
2025-10-14,18,135,1,99,gtilde,561.3746238765464,,,
2025-10-14,18,136,1,100,gtilde,263.4054318546413,,,
2025-10-14,18,137,1,101,gtilde,31.731361486877745,,,
2025-10-14,18,138,1,102,gtilde,60.22290021915671,,,
2025-10-14,18,139,1,103,gtilde,128.3292153279583,,,
2025-10-14,18,140,1,104,gtilde,181.35311054712872,,,
2025-10-14,18,141,1,105,gtilde,194.47616960964967,,,
2025-10-14,18,142,1,106,gtilde,285.07320014323307,,,
2025-10-14,18,143,1,107,gtilde,134.97808719405737,,,
2025-10-14,18,144,1,108,gtilde,0.0,,,
2025-10-15,0,1,0,1,g0,816.0697820634505,,,
2025-10-15,0,2,0,2,g0,1367.9408156829247,,,
2025-10-15,0,3,0,3,g0,607.9088378864876,,,
2025-10-15,0,4,0,4,g0,578.958322451256,,,
2025-10-15,0,5,0,5,g0,615.2539952387796,,,
2025-10-15,0,6,0,6,g0,609.6679881334064,,,
2025-10-15,0,7,0,7,g0,623.0508448661215,,,
2025-10-15,0,8,0,8,g0,605.5471640465988,,,
2025-10-15,0,9,0,9,g0,586.0828949775266,,,
2025-10-15,0,10,0,10,g0,607.8047454604871,,,
2025-10-15,0,11,0,11,g0,593.5637707601043,,,
2025-10-15,0,12,0,12,g0,618.6617811628839,,,
2025-10-15,0,13,0,13,g0,643.9053573726525,,,
2025-10-15,0,14,0,14,g0,641.6871245498487,,,
2025-10-15,0,15,0,15,g0,606.9134361429828,,,
2025-10-15,0,16,0,16,g0,607.1088794367768,,,
2025-10-15,0,17,0,17,g0,589.2088194810345,,,
2025-10-15,0,18,0,18,g0,575.7696021641935,,,
2025-10-15,0,19,0,19,g0,612.37578665558,,,
2025-10-15,0,20,0,20,g0,630.9675628580212,,,
2025-10-15,0,21,0,21,g0,613.5276473659892,,,
2025-10-15,0,22,0,22,g0,605.2484111742907,,,
2025-10-15,0,23,0,23,g0,617.2152297634227,,,
2025-10-15,0,24,0,24,g0,626.549566933844,,,
2025-10-15,0,25,0,25,g0,593.5221836566542,,,
2025-10-15,0,26,0,26,g0,599.1932869201262,,,
2025-10-15,0,27,0,27,g0,619.8943725596024,,,
2025-10-15,0,28,0,28,g0,647.7905552610042,,,
2025-10-15,0,29,0,29,g0,650.6167441095648,,,
2025-10-15,0,30,0,30,g0,644.1061766298229,,,
2025-10-15,0,31,0,31,g0,645.2771110789009,,,
2025-10-15,0,32,0,32,g0,612.7297744218322,,,
2025-10-15,0,33,0,33,g0,638.8376603516904,,,
2025-10-15,0,34,0,34,g0,1410.3776367113283,,,
2025-10-15,0,35,0,35,g0,676.7930746161026,,,
2025-10-15,0,36,0,36,g0,12.436624241650065,,,
2025-10-15,0,37,0,37,g0,53.04954010261088,,,
2025-10-15,0,38,0,38,g0,19.513358111358457,,,
2025-10-15,0,39,0,39,g0,0.0,,,
2025-10-15,0,40,0,40,g0,0.0,,,
2025-10-15,0,41,0,41,g0,555.6919274761368,,,
2025-10-15,0,42,0,42,g0,585.8534492424651,,,
2025-10-15,0,43,0,43,g0,570.9753340399695,,,
2025-10-15,0,44,0,44,g0,549.4397412332298,,,
2025-10-15,0,45,0,45,g0,464.36776391954743,,,
2025-10-15,0,46,0,46,g0,429.01443503421893,,,
2025-10-15,0,47,0,47,g0,0.0,,,
2025-10-15,0,48,0,48,g0,0.0,,,
2025-10-15,0,49,0,49,g0,0.0,,,
2025-10-15,0,50,0,50,g0,0.0,,,
2025-10-15,0,51,0,51,g0,0.0,,,
2025-10-15,0,52,0,52,g0,0.0,,,
2025-10-15,0,53,0,53,g0,0.0,,,
2025-10-15,0,54,0,54,g0,0.0,,,
2025-10-15,0,55,0,55,g0,0.0,,,
2025-10-15,0,56,0,56,g0,0.0,,,
2025-10-15,0,57,0,57,g0,0.0,,,
2025-10-15,0,58,0,58,g0,0.0,,,
2025-10-15,0,59,0,59,g0,0.0,,,
2025-10-15,0,60,0,60,g0,0.0,,,
2025-10-15,0,61,0,61,g0,0.0,,,
2025-10-15,0,62,0,62,g0,0.0,,,
2025-10-15,0,63,0,63,g0,0.0,,,
2025-10-15,0,64,0,64,g0,0.0,,,
2025-10-15,0,65,0,65,g0,0.0,,,
2025-10-15,0,66,0,66,g0,0.0,,,
2025-10-15,0,67,0,67,g0,539.3017440667162,,,
2025-10-15,0,68,0,68,g0,0.0,,,
2025-10-15,0,69,0,69,g0,226.23250127006918,,,
2025-10-15,0,70,0,70,g0,416.25713956524294,,,
2025-10-15,0,71,0,71,g0,420.64104340796473,,,
2025-10-15,0,72,0,72,g0,345.4220777891468,,,
2025-10-15,0,73,0,73,g0,377.20027253247804,,,
2025-10-15,0,74,0,74,g0,367.66486909148205,,,
2025-10-15,0,75,0,75,g0,258.1637653856453,,,
2025-10-15,0,76,0,76,g0,279.49444280832824,,,
2025-10-15,0,77,0,77,g0,0.0,,,
2025-10-15,0,78,0,78,g0,0.0,,,
2025-10-15,0,79,0,79,g0,0.0,,,
2025-10-15,0,80,0,80,g0,0.0,,,
2025-10-15,0,81,0,81,g0,0.0,,,
2025-10-15,0,82,0,82,g0,0.0,,,
2025-10-15,0,83,0,83,g0,0.0,,,
2025-10-15,0,84,0,84,g0,0.0,,,
2025-10-15,0,85,0,85,g0,0.0,,,
2025-10-15,0,86,0,86,g0,0.0,,,
2025-10-15,0,87,0,87,g0,0.0,,,
2025-10-15,0,88,0,88,g0,0.0,,,
2025-10-15,0,89,0,89,g0,0.0,,,
2025-10-15,0,90,0,90,g0,271.0374134263896,,,
2025-10-15,0,91,0,91,g0,747.9370962714358,,,
2025-10-15,0,92,0,92,g0,311.1547690154198,,,
2025-10-15,0,93,0,93,g0,388.69305403784335,,,
2025-10-15,0,94,0,94,g0,424.4048199552907,,,
2025-10-15,0,95,0,95,g0,466.0645436572854,,,
2025-10-15,0,96,0,96,g0,551.2841307891766,,,
2025-10-15,0,97,0,97,g0,611.501523332067,,,
2025-10-15,0,98,0,98,g0,640.5494729114118,,,
2025-10-15,0,99,0,99,g0,668.0892574646824,,,
2025-10-15,0,100,0,100,g0,755.6790650686353,,,
2025-10-15,0,101,0,101,g0,831.1077071112518,,,
2025-10-15,0,102,0,102,g0,862.5141450994533,,,
2025-10-15,0,103,0,103,g0,885.9494825424977,,,
2025-10-15,0,104,0,104,g0,923.5198649869815,,,
2025-10-15,0,105,0,105,g0,969.0041527039042,,,
2025-10-15,0,106,0,106,g0,1048.4465359321864,,,
2025-10-15,0,107,0,107,g0,918.6097415484296,,,
