date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-02-12,9872.899694525859,9720.5212870558,9872.899694525859,9720.5212870558,50650.8602275703,0.0,0.0,0.0,0.0,7.685000225077231e-11,50650.86022757038,50650.86022757039,0.0,0.0,50650.8602275703,80745.6566753656,80745.6566753656,1,9.610090501155355e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-13,9720.5212870558,10046.441022751465,9720.5212870558,10046.441022751465,49759.85206727803,0.0,0.0,0.0,0.0,6.200680624512955e-11,49759.852067278094,49759.85206727809,0.0,0.0,49759.85206727803,79455.22177769178,79455.22177769178,1,8.597567102697212e-13,1.1368683772161603e-13,0.0,8.846257060213247e-13,2.183142555622908e-12
2025-02-14,10046.441022751465,9624.211144429237,10046.441022751465,9624.211144429237,18352.59110291694,0.0,0.0,0.0,96.07695415217866,530.6340988839863,18883.225201800928,18883.225201800924,96.07695415217866,530.6340988839288,18883.22520180087,35290.78642673901,35290.78642673901,1,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-02-15,9624.211144429237,9354.334930171919,9624.211144429237,9354.334930171919,18677.421568839472,0.0,0.0,0.0,64.34149862862697,290.9689360972908,18968.390504936764,18968.390504936764,13.605344128625688,52.81594590732492,18730.237514746797,35773.182309605385,35773.182309605385,1,9.237055564881302e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-16,9354.334930171919,9699.335599218644,9354.334930171919,9699.335599218644,49957.955154308496,0.0,0.0,0.0,13.244469576672259,60.255714339161756,50018.21086864766,50018.21086864765,13.244469576671577,60.25571433906734,50018.21086864756,80257.44241422878,80257.44241422878,1,9.85878045867139e-13,7.105427357601002e-15,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-17,9699.335599218644,9727.56929852083,9699.335599218644,9727.56929852083,50292.39035325407,0.0,0.0,0.0,0.0,6.13384605330225e-11,50292.39035325413,50292.39035325413,0.0,0.0,50292.39035325407,80724.22774474797,80724.22774474797,1,8.952838470577262e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-02-18,9727.56929852083,9983.50331142735,9727.56929852083,10000.252868401767,47786.97643982181,0.0,0.0,0.0,0.0,9.248950139095769e-11,47786.976439821905,47786.976439821905,0.0,0.0,47786.97643982181,77081.32145327081,77081.32145327081,1,9.876544027065393e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,1.4557244298885053e-12
2025-02-19,9983.50331142735,9384.943867749156,10000.252868401767,9384.943867749156,47446.76846701943,0.0,0.0,0.0,764.1564409418461,3730.6919980811,51177.46046510053,51177.46046510052,749.0818396648707,3697.115094288447,51143.88356130788,76561.70560011009,76561.70560011009,1,9.841016890277388e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-20,9384.943867749156,10106.064912943863,9384.943867749156,10106.064912943863,48173.787962347116,0.0,0.0,0.0,4.0378409864198375,18.91324718046157,48192.70120952758,48192.701209527586,4.037840986419155,18.913247180387323,48192.701209527506,77730.40717745309,77730.40717745309,1,9.841016890277388e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-21,10106.064912943863,9880.129258341869,10106.064912943863,9880.129258341869,17752.933473777564,0.0,0.0,0.0,59.38307421178399,272.7214371440501,18025.654910921614,18025.654910921614,59.38307421178402,329.0192774664697,18081.952751244033,34351.74443460274,34351.74443460274,1,9.947598300641403e-13,5.684341886080802e-14,0.0,8.313350008393172e-13,2.9105606813573104e-12
2025-02-22,9880.129258341869,9495.194721681319,9880.129258341869,9495.194721681319,17707.981525694864,0.0,0.0,0.0,196.053955564428,1198.4778303654195,18906.459356060284,18906.45935606028,196.053955564428,1198.4778303653484,18906.45935606021,34450.8013099444,34450.8013099444,1,9.094947017729282e-13,1.1368683772161603e-13,0.0,8.952838470577262e-13,2.183142555622908e-12
2025-02-23,9495.194721681319,9825.062765282371,9495.194721681319,9825.062765282371,47953.42136918438,0.0,0.0,0.0,0.0,6.354966253230287e-11,47953.42136918445,47953.42136918445,0.0,0.0,47953.42136918438,77414.81706667531,77414.81706667531,1,9.876544027065393e-13,1.4210854715202004e-14,0.0,8.881784197001252e-13,2.183142555622908e-12
2025-02-24,9825.062765282371,9746.990153570096,9825.062765282371,9746.990153570096,47246.35345762919,0.0,0.0,0.0,0.0,4.597706970699278e-11,47246.35345762924,47246.353457629244,0.0,0.0,47246.35345762919,76149.1879484826,76149.1879484826,1,9.237055564881302e-13,1.1368683772161603e-13,0.0,8.846257060213247e-13,1.4557244298885053e-12
