date,issue_hour,kind,initial_soc_kwh,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_delta_product_kwh2,max_simultaneous_product_kwh2,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
2025-04-03,6,rolling,9936.441680878337,32115.36595031416,30,Optimal,0.38841829999000765,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11202,0,
2025-04-03,18,rolling,10800.0,16174.855570598489,30,Optimal,0.26911540000583045,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10608,0,
2025-04-04,0,original,9948.585761406728,9853.404798243944,30,Optimal,0.24969150000833906,False,False,1.1368683772161603e-13,3.0411229090532288e-12,0.0,0.0,0.0,9911,0,
2025-04-04,6,rolling,3845.3879575179453,12247.104179723294,30,Optimal,0.26369930000510067,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9521,0,
2025-04-04,18,rolling,10184.632235051746,9094.698738754232,30,Optimal,0.27942189999157563,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,10366,0,
2025-04-05,0,original,10262.183821251552,9401.336965189501,30,Optimal,0.24286410000058822,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,9845,0,
2025-04-05,6,rolling,3662.0955788314423,14840.215019819827,30,Optimal,0.26012639999680687,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9455,0,
2025-04-05,18,rolling,9300.603408148148,21944.595846609554,30,Optimal,0.3609334999928251,False,False,1.1368683772161603e-13,1.5774048733874224e-12,0.0,0.0,0.0,11049,0,
2025-04-06,0,original,9441.391744041235,33536.640756118744,30,Optimal,0.6023903000022983,False,False,1.1368683772161603e-13,3.5580427493187017e-12,0.0,0.0,0.0,12821,0,
2025-04-06,6,rolling,9979.331944444444,32981.67872603786,30,Optimal,0.34188009999343194,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,10611,0,
2025-04-06,18,rolling,10790.768064511716,27676.20912500281,30,Optimal,0.3972504999983357,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10980,0,
2025-04-07,0,original,10034.38424398626,31839.952949479906,30,Optimal,0.4853824000019813,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,12047,0,
2025-04-07,6,rolling,10000.452314814815,32359.507444398638,30,Optimal,0.4072563999943668,False,False,1.1368683772161603e-13,2.1600499167107046e-12,0.0,0.0,6.750155989720952e-14,11314,0,
2025-04-07,18,rolling,10714.60382128903,27579.03205526421,30,Optimal,0.3417942999949446,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10889,0,
2025-04-08,0,original,10083.960569119976,32294.673015887536,30,Optimal,0.5449967000022298,False,False,7.16227077646181e-12,8.185452315956354e-12,0.0,0.0,0.0,12410,0,
2025-04-08,6,rolling,9964.290081412943,31988.75039622054,30,Optimal,0.45591430000786204,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.8118839761882555e-13,11388,0,
2025-04-08,18,rolling,10317.924320627455,28234.12499988291,30,Optimal,0.38545209998846985,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11408,0,
2025-04-09,0,original,9639.28369516658,32624.70452365799,30,Optimal,0.5059943000087515,False,False,1.1368683772161603e-13,2.9203306439740118e-12,0.0,0.0,0.0,12400,0,
