date,issue_hour,kind,initial_soc_kwh,objective_value,scenario_count,status,solve_seconds,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_delta_product_kwh2,max_simultaneous_product_kwh2,highs_max_primal_infeasibility,simplex_iterations,ipm_iterations,mip_gap
2025-02-11,6,rolling,9939.759351299772,46254.020266411644,30,Optimal; tiebreak=Optimal,1.247757899996941,True,False,1.1368683772161603e-13,4.433786671143025e-12,0.0,0.0,0.0,11125,0,
2025-02-11,12,rolling,6583.706905422272,46644.557001290035,30,Optimal,0.588278099996387,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11747,0,
2025-02-11,18,rolling,10766.251669171314,42681.3486716989,30,Optimal,0.582382199994754,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11683,0,
2025-02-12,0,original,9771.703945283942,46321.86843528314,30,Optimal,0.7670675000117626,False,False,1.1368683772161603e-13,3.524291969370097e-12,0.0,0.0,0.0,13119,0,
2025-02-12,6,rolling,9789.715287411316,45901.61609941299,30,Optimal,0.41918909999367315,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11074,0,
2025-02-12,12,rolling,7335.900723130009,46059.70071545411,30,Optimal,0.4515462999988813,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11552,0,
2025-02-12,18,rolling,10498.894665038104,42236.74928883142,30,Optimal,0.6328089000016917,False,False,1.1368683772161603e-13,2.2879476091475226e-12,0.0,0.0,1.1368683772161603e-13,12061,0,
2025-02-13,0,original,9596.311974916118,45440.99313852218,30,Optimal,0.7848002000100678,False,False,2.2737367544323206e-13,2.3874235921539366e-12,0.0,0.0,0.0,13156,0,
2025-02-13,6,rolling,9353.784530667459,42678.08610267342,30,Optimal,0.46514650000608526,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,10884,0,
2025-02-13,12,rolling,7860.0,33380.65917168337,30,Optimal,0.49474959999497514,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,11681,0,
2025-02-13,18,rolling,10729.725662848674,19447.633329669323,30,Optimal,0.3296332000027178,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11178,0,
2025-02-14,0,original,9997.176124559595,13752.127595225926,30,Optimal,0.2761523999943165,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,10210,0,
2025-02-14,6,rolling,7052.261353669677,15010.471749626397,30,Optimal,0.28628119999484625,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9903,0,
2025-02-14,12,rolling,4717.837675000001,14323.05003230127,30,Optimal,0.3629041999956826,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,0.0,10995,0,
2025-02-14,18,rolling,9687.987355169204,12531.026853536805,30,Optimal,0.29543920001015067,False,False,1.1368683772161603e-13,2.1032064978498966e-12,0.0,0.0,1.1368683772161603e-13,10464,0,
2025-02-15,0,original,9674.307649481387,14000.896625700256,30,Optimal,0.2936285999894608,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,10338,0,
2025-02-15,6,rolling,7011.792529198659,17711.4406879377,30,Optimal,0.3038710999971954,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,9962,0,
2025-02-15,12,rolling,5210.0,27006.716563117967,30,Optimal,0.4387005000025965,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,0.0,11023,0,
2025-02-15,18,rolling,9908.217497267866,32708.60339209374,30,Optimal,0.4597873000020627,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11652,0,
2025-02-16,0,original,9354.334930171919,45610.908985087306,30,Optimal,0.7671175999857951,False,False,1.1368683772161603e-13,2.3732127374387346e-12,0.0,0.0,0.0,13609,0,
2025-02-16,6,rolling,9797.44895369663,44891.64100973012,30,Optimal,0.42099250000319444,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1.1368683772161603e-13,11849,0,
2025-02-16,12,rolling,6028.508846923085,45668.958386375765,30,Optimal,0.5048068000032799,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,11814,0,
2025-02-16,18,rolling,10473.183007882843,39636.63614161914,30,Optimal,0.5772565000079339,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,11947,0,
