issue_date,issue_hour,window_position,absolute_date,absolute_t,pv_formal_kwh,pv_historical_kwh,actual_pv_kwh,error_formal_kwh,error_historical_kwh
2025-01-26,6,124,2025-01-27,16,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,125,2025-01-27,17,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,126,2025-01-27,18,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,127,2025-01-27,19,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,128,2025-01-27,20,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,129,2025-01-27,21,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,130,2025-01-27,22,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,131,2025-01-27,23,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,132,2025-01-27,24,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,133,2025-01-27,25,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,134,2025-01-27,26,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,135,2025-01-27,27,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,136,2025-01-27,28,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,137,2025-01-27,29,0.0,8.416945373467113e-05,0.00019999999999999998,0.00019999999999999998,0.00011583054626532885
2025-01-26,6,138,2025-01-27,30,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,139,2025-01-27,31,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,140,2025-01-27,32,0.0,0.002308498023715415,0.0028333333333333335,0.0028333333333333335,0.0005248353096179185
2025-01-26,6,141,2025-01-27,33,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,142,2025-01-27,34,0.0,0.0,0.0,0.0,0.0
2025-01-26,6,143,2025-01-27,35,0.0,0.03215238167629472,0.03953333333333333,0.03953333333333333,0.007380951657038608
2025-01-26,6,144,2025-01-27,36,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,1,2025-01-26,73,923.4904416666667,1086.1654949934125,953.6482333333333,30.15779166666664,-132.51726166007916
2025-01-26,12,2,2025-01-26,74,923.4904416666667,1078.0118496047432,920.6404,-2.850041666666698,-157.37144960474325
2025-01-26,12,3,2025-01-26,75,923.4904416666667,1074.5452322134386,897.28125,-26.209191666666698,-177.26398221343857
2025-01-26,12,4,2025-01-26,76,923.4904416666667,1089.722930171278,879.9235833333333,-43.56685833333336,-209.79934683794465
2025-01-26,12,5,2025-01-26,77,923.4904416666667,1097.2474685770753,863.4327,-60.05774166666674,-233.81476857707537
2025-01-26,12,6,2025-01-26,78,923.4904416666667,1084.9096837944662,856.28125,-67.2091916666667,-228.62843379446622
2025-01-26,12,7,2025-01-26,79,833.2018583333333,1062.5246065876154,872.3798666666667,39.17800833333331,-190.14473992094872
2025-01-26,12,8,2025-01-26,80,833.2018583333333,1030.957509486166,892.5079333333333,59.306074999999964,-138.4495761528326
2025-01-26,12,9,2025-01-26,81,833.2018583333333,995.8009881422925,900.5,67.29814166666665,-95.30098814229245
2025-01-26,12,10,2025-01-26,82,833.2018583333333,964.5977788537549,890.4747833333332,57.27292499999987,-74.12299552042168
2025-01-26,12,11,2025-01-26,83,833.2018583333333,924.6202947299078,852.9421,19.740241666666634,-71.67819472990777
2025-01-26,12,12,2025-01-26,84,833.2018583333333,877.5180088932806,805.0124999999999,-28.189358333333416,-72.50550889328065
2025-01-26,12,13,2025-01-26,85,676.3032083333334,836.8356523056653,776.6521166666666,100.34890833333327,-60.183535638998706
2025-01-26,12,14,2025-01-26,86,676.3032083333334,787.0234193017127,740.4691666666665,64.16595833333315,-46.55425263504617
2025-01-26,12,15,2025-01-26,87,676.3032083333334,737.365192687747,693.94375,17.64054166666665,-43.421442687747
2025-01-26,12,16,2025-01-26,88,676.3032083333334,712.5372507905139,660.0158333333333,-16.28737500000011,-52.52141745718063
2025-01-26,12,17,2025-01-26,89,676.3032083333334,671.8266996047431,608.0491333333333,-68.25407500000006,-63.777566271409796
2025-01-26,12,18,2025-01-26,90,676.3032083333334,610.7983695652174,553.74375,-122.5594583333334,-57.05461956521742
2025-01-26,12,19,2025-01-26,91,428.8522083333334,564.1139384716734,544.9618666666667,116.10965833333324,-19.1520718050067
2025-01-26,12,20,2025-01-26,92,428.8522083333334,512.5154428194993,520.6745166666666,91.82230833333318,8.159073847167292
2025-01-26,12,21,2025-01-26,93,428.8522083333334,459.3984683794466,462.925,34.0727916666666,3.526531620553385
2025-01-26,12,22,2025-01-26,94,428.8522083333334,428.8487507905138,413.10155,-15.750658333333433,-15.74720079051383
2025-01-26,12,23,2025-01-26,95,428.8522083333334,383.0678026350461,366.60181666666665,-62.25039166666676,-16.46598596837947
2025-01-26,12,24,2025-01-26,96,428.8522083333334,318.8444416996047,316.8875,-111.96470833333342,-1.9569416996047266
2025-01-26,12,25,2025-01-26,97,175.93113333333335,270.8049709486166,267.4405333333333,91.50939999999994,-3.3644376152832933
2025-01-26,12,26,2025-01-26,98,175.93113333333335,224.01680368906457,220.4031,44.471966666666646,-3.613703689064579
2025-01-26,12,27,2025-01-26,99,175.93113333333335,171.95629940711464,176.20624999999998,0.2751166666666336,4.249950592885341
2025-01-26,12,28,2025-01-26,100,175.93113333333335,125.68051739130433,133.21338333333333,-42.717750000000024,7.532865942028991
2025-01-26,12,29,2025-01-26,101,175.93113333333335,81.50080065876153,86.96605,-88.96508333333335,5.4652493412384615
2025-01-26,12,30,2025-01-26,102,175.93113333333335,39.64179841897233,41.387499999999996,-134.54363333333336,1.7457015810276673
2025-01-26,12,31,2025-01-26,103,19.970716666666664,8.341671541501976,8.67135,-11.299366666666664,0.3296784584980248
2025-01-26,12,32,2025-01-26,104,19.970716666666664,0.0,0.0,-19.970716666666664,0.0
2025-01-26,12,33,2025-01-26,105,19.970716666666664,0.0,0.0,-19.970716666666664,0.0
2025-01-26,12,34,2025-01-26,106,19.970716666666664,0.49331119894598147,0.5125166666666666,-19.458199999999998,0.019205467720685154
2025-01-26,12,35,2025-01-26,107,19.970716666666664,0.0,0.0,-19.970716666666664,0.0
2025-01-26,12,36,2025-01-26,108,19.970716666666664,0.0,0.0,-19.970716666666664,0.0
2025-01-26,12,37,2025-01-26,109,0.0,0.035423913043478264,0.0368,0.0368,0.0013760869565217354
2025-01-26,12,38,2025-01-26,110,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,39,2025-01-26,111,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,40,2025-01-26,112,0.0,0.002549802371541502,0.00265,0.00265,0.00010019762845849814
2025-01-26,12,41,2025-01-26,113,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,42,2025-01-26,114,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,43,2025-01-26,115,0.0,0.00010797101449275364,0.00018333333333333334,0.00018333333333333334,7.53623188405797e-05
2025-01-26,12,44,2025-01-26,116,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,45,2025-01-26,117,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,46,2025-01-26,118,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,47,2025-01-26,119,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,48,2025-01-26,120,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,49,2025-01-26,121,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,50,2025-01-26,122,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,51,2025-01-26,123,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,52,2025-01-26,124,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,53,2025-01-26,125,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,54,2025-01-26,126,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,55,2025-01-26,127,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,56,2025-01-26,128,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,57,2025-01-26,129,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,58,2025-01-26,130,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,59,2025-01-26,131,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,60,2025-01-26,132,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,61,2025-01-26,133,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,62,2025-01-26,134,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,63,2025-01-26,135,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,64,2025-01-26,136,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,65,2025-01-26,137,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,66,2025-01-26,138,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,67,2025-01-26,139,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,68,2025-01-26,140,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,69,2025-01-26,141,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,70,2025-01-26,142,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,71,2025-01-26,143,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,72,2025-01-26,144,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,73,2025-01-27,1,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,74,2025-01-27,2,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,75,2025-01-27,3,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,76,2025-01-27,4,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,77,2025-01-27,5,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,78,2025-01-27,6,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,79,2025-01-27,7,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,80,2025-01-27,8,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,81,2025-01-27,9,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,82,2025-01-27,10,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,83,2025-01-27,11,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,84,2025-01-27,12,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,85,2025-01-27,13,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,86,2025-01-27,14,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,87,2025-01-27,15,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,88,2025-01-27,16,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,89,2025-01-27,17,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,90,2025-01-27,18,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,91,2025-01-27,19,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,92,2025-01-27,20,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,93,2025-01-27,21,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,94,2025-01-27,22,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,95,2025-01-27,23,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,96,2025-01-27,24,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,97,2025-01-27,25,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,98,2025-01-27,26,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,99,2025-01-27,27,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,100,2025-01-27,28,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,101,2025-01-27,29,0.0,8.416945373467113e-05,0.00019999999999999998,0.00019999999999999998,0.00011583054626532885
2025-01-26,12,102,2025-01-27,30,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,103,2025-01-27,31,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,104,2025-01-27,32,0.0,0.002308498023715415,0.0028333333333333335,0.0028333333333333335,0.0005248353096179185
2025-01-26,12,105,2025-01-27,33,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,106,2025-01-27,34,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,107,2025-01-27,35,0.0,0.03215238167629472,0.03953333333333333,0.03953333333333333,0.007380951657038608
2025-01-26,12,108,2025-01-27,36,0.0,0.0,0.0,0.0,0.0
2025-01-26,12,109,2025-01-27,37,18.3784,0.0,0.0,-18.3784,0.0
2025-01-26,12,110,2025-01-27,38,18.3784,0.4478060707408533,0.5506,-17.8278,0.10279392925914665
2025-01-26,12,111,2025-01-27,39,18.3784,0.0,0.0,-18.3784,0.0
2025-01-26,12,112,2025-01-27,40,18.3784,0.0,0.0,-18.3784,0.0
2025-01-26,12,113,2025-01-27,41,18.3784,7.604210859430424,9.198933333333333,-9.179466666666666,1.5947224739029089
2025-01-26,12,114,2025-01-27,42,18.3784,36.83604819093949,41.3125,22.9341,4.4764518090605065
2025-01-26,12,115,2025-01-27,43,153.06355833333333,77.40653742778959,82.02941666666666,-71.03414166666667,4.622879238877076
2025-01-26,12,116,2025-01-27,44,153.06355833333333,121.25847041653998,128.03601666666665,-25.02754166666668,6.777546250126676
2025-01-26,12,117,2025-01-27,45,153.06355833333333,163.43790665855883,175.66875,22.605191666666656,12.230843341441158
2025-01-26,12,118,2025-01-27,46,153.06355833333333,204.32830941522246,221.50793333333334,68.44437500000001,17.179623918110877
2025-01-26,12,119,2025-01-27,47,153.06355833333333,251.7728526451809,272.78363333333334,119.72007500000001,21.010780688152437
2025-01-26,12,120,2025-01-27,48,153.06355833333333,304.7727101702645,328.5875,175.52394166666664,23.814789829735503
2025-01-26,12,121,2025-01-27,49,378.4753,353.69866871896215,379.8080166666667,1.3327166666666699,26.10934794770452
2025-01-26,12,122,2025-01-27,50,378.4753,397.1413796392013,427.94166666666666,49.46636666666666,30.800287027465345
2025-01-26,12,123,2025-01-27,51,378.4753,437.2610956977805,479.66874999999993,101.19344999999993,42.40765430221944
2025-01-26,12,124,2025-01-27,52,378.4753,478.5520153998175,540.3390499999999,161.86374999999992,61.78703460018244
2025-01-26,12,125,2025-01-27,53,378.4753,528.6726476132563,600.4259666666667,221.95066666666668,71.75331905341034
2025-01-26,12,126,2025-01-27,54,378.4753,582.8237230161142,648.8562499999999,270.3809499999999,66.03252698388576
2025-01-26,12,127,2025-01-27,55,713.8153833333332,628.4891406303841,685.4176,-28.397783333333223,56.928459369615894
2025-01-26,12,128,2025-01-27,56,713.8153833333332,674.7262964528225,742.3545666666666,28.539183333333426,67.62827021384419
2025-01-26,12,129,2025-01-27,57,713.8153833333332,724.9002185314686,810.1499999999999,96.33461666666665,85.2497814685313
2025-01-26,12,130,2025-01-27,58,713.8153833333332,771.4329569524679,848.8315833333332,135.01620000000003,77.39862638086538
2025-01-26,12,131,2025-01-27,59,713.8153833333332,808.5566305614674,893.5954833333333,179.78010000000006,85.03885277186589
2025-01-26,12,132,2025-01-27,60,713.8153833333332,846.0315312404986,943.975,230.1596166666668,97.94346875950146
2025-01-26,12,133,2025-01-27,61,1035.9992666666667,899.9360099827708,967.4184,-68.58086666666668,67.48239001722925
2025-01-26,12,134,2025-01-27,62,1035.9992666666667,952.0652264720787,1018.47605,-17.523216666666713,66.41082352792125
2025-01-26,12,135,2025-01-27,63,1035.9992666666667,981.2437709030099,1070.13125,34.13198333333321,88.88747909698998
2025-01-26,12,136,2025-01-27,64,1035.9992666666667,983.1628340782405,1034.3669833333333,-1.632283333333362,51.20414925509283
2025-01-26,12,137,2025-01-27,65,1035.9992666666667,996.3786541501973,991.63445,-44.364816666666684,-4.7442041501973335
2025-01-26,12,138,2025-01-27,66,1035.9992666666667,1034.9916045910609,990.1499999999999,-45.849266666666836,-44.841604591061014
2025-01-26,12,139,2025-01-27,67,1169.7464583333333,1073.295184980237,1005.2475999999999,-164.49885833333337,-68.04758498023716
2025-01-26,12,140,2025-01-27,68,1169.7464583333333,1069.794831808047,1022.8676333333333,-146.878825,-46.927198474713805
2025-01-26,12,141,2025-01-27,69,1169.7464583333333,1047.7778789145634,1036.05,-133.69645833333334,-11.727878914563462
2025-01-26,12,142,2025-01-27,70,1169.7464583333333,1070.4885344126885,1047.8580166666666,-121.88844166666672,-22.63051774602195
2025-01-26,12,143,2025-01-27,71,1169.7464583333333,1090.0036302168846,1084.7816666666665,-84.96479166666677,-5.221963550218106
2025-01-26,12,144,2025-01-27,72,1169.7464583333333,1083.9504370629368,1129.21875,-40.527708333333294,45.26831293706323
2025-01-26,18,1,2025-01-26,109,0.0,0.035423913043478264,0.0368,0.0368,0.0013760869565217354
2025-01-26,18,2,2025-01-26,110,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,3,2025-01-26,111,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,4,2025-01-26,112,0.0,0.002549802371541502,0.00265,0.00265,0.00010019762845849814
2025-01-26,18,5,2025-01-26,113,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,6,2025-01-26,114,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,7,2025-01-26,115,0.0,0.00010797101449275364,0.00018333333333333334,0.00018333333333333334,7.53623188405797e-05
2025-01-26,18,8,2025-01-26,116,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,9,2025-01-26,117,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,10,2025-01-26,118,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,11,2025-01-26,119,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,12,2025-01-26,120,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,13,2025-01-26,121,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,14,2025-01-26,122,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,15,2025-01-26,123,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,16,2025-01-26,124,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,17,2025-01-26,125,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,18,2025-01-26,126,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,19,2025-01-26,127,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,20,2025-01-26,128,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,21,2025-01-26,129,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,22,2025-01-26,130,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,23,2025-01-26,131,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,24,2025-01-26,132,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,25,2025-01-26,133,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,26,2025-01-26,134,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,27,2025-01-26,135,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,28,2025-01-26,136,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,29,2025-01-26,137,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,30,2025-01-26,138,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,31,2025-01-26,139,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,32,2025-01-26,140,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,33,2025-01-26,141,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,34,2025-01-26,142,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,35,2025-01-26,143,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,36,2025-01-26,144,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,37,2025-01-27,1,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,38,2025-01-27,2,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,39,2025-01-27,3,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,40,2025-01-27,4,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,41,2025-01-27,5,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,42,2025-01-27,6,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,43,2025-01-27,7,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,44,2025-01-27,8,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,45,2025-01-27,9,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,46,2025-01-27,10,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,47,2025-01-27,11,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,48,2025-01-27,12,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,49,2025-01-27,13,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,50,2025-01-27,14,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,51,2025-01-27,15,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,52,2025-01-27,16,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,53,2025-01-27,17,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,54,2025-01-27,18,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,55,2025-01-27,19,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,56,2025-01-27,20,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,57,2025-01-27,21,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,58,2025-01-27,22,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,59,2025-01-27,23,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,60,2025-01-27,24,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,61,2025-01-27,25,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,62,2025-01-27,26,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,63,2025-01-27,27,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,64,2025-01-27,28,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,65,2025-01-27,29,0.0,8.416945373467113e-05,0.00019999999999999998,0.00019999999999999998,0.00011583054626532885
2025-01-26,18,66,2025-01-27,30,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,67,2025-01-27,31,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,68,2025-01-27,32,0.0,0.002308498023715415,0.0028333333333333335,0.0028333333333333335,0.0005248353096179185
2025-01-26,18,69,2025-01-27,33,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,70,2025-01-27,34,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,71,2025-01-27,35,0.0,0.03215238167629472,0.03953333333333333,0.03953333333333333,0.007380951657038608
2025-01-26,18,72,2025-01-27,36,0.0,0.0,0.0,0.0,0.0
2025-01-26,18,73,2025-01-27,37,23.747808333333335,0.0,0.0,-23.747808333333335,0.0
2025-01-26,18,74,2025-01-27,38,23.747808333333335,0.4478060707408533,0.5506,-23.197208333333336,0.10279392925914665
2025-01-26,18,75,2025-01-27,39,23.747808333333335,0.0,0.0,-23.747808333333335,0.0
2025-01-26,18,76,2025-01-27,40,23.747808333333335,0.0,0.0,-23.747808333333335,0.0
2025-01-26,18,77,2025-01-27,41,23.747808333333335,7.604210859430424,9.198933333333333,-14.548875000000002,1.5947224739029089
2025-01-26,18,78,2025-01-27,42,23.747808333333335,36.83604819093949,41.3125,17.564691666666665,4.4764518090605065
2025-01-26,18,79,2025-01-27,43,200.67131666666668,77.40653742778959,82.02941666666666,-118.64190000000002,4.622879238877076
2025-01-26,18,80,2025-01-27,44,200.67131666666668,121.25847041653998,128.03601666666665,-72.63530000000003,6.777546250126676
2025-01-26,18,81,2025-01-27,45,200.67131666666668,163.43790665855883,175.66875,-25.002566666666695,12.230843341441158
2025-01-26,18,82,2025-01-27,46,200.67131666666668,204.32830941522246,221.50793333333334,20.836616666666657,17.179623918110877
2025-01-26,18,83,2025-01-27,47,200.67131666666668,251.7728526451809,272.78363333333334,72.11231666666666,21.010780688152437
2025-01-26,18,84,2025-01-27,48,200.67131666666668,304.7727101702645,328.5875,127.9161833333333,23.814789829735503
2025-01-26,18,85,2025-01-27,49,529.4864166666666,353.69866871896215,379.8080166666667,-149.67839999999995,26.10934794770452
2025-01-26,18,86,2025-01-27,50,529.4864166666666,397.1413796392013,427.94166666666666,-101.54474999999996,30.800287027465345
2025-01-26,18,87,2025-01-27,51,529.4864166666666,437.2610956977805,479.66874999999993,-49.817666666666696,42.40765430221944
2025-01-26,18,88,2025-01-27,52,529.4864166666666,478.5520153998175,540.3390499999999,10.852633333333301,61.78703460018244
2025-01-26,18,89,2025-01-27,53,529.4864166666666,528.6726476132563,600.4259666666667,70.93955000000005,71.75331905341034
2025-01-26,18,90,2025-01-27,54,529.4864166666666,582.8237230161142,648.8562499999999,119.3698333333333,66.03252698388576
2025-01-26,18,91,2025-01-27,55,859.5629083333333,628.4891406303841,685.4176,-174.14530833333333,56.928459369615894
2025-01-26,18,92,2025-01-27,56,859.5629083333333,674.7262964528225,742.3545666666666,-117.20834166666668,67.62827021384419
2025-01-26,18,93,2025-01-27,57,859.5629083333333,724.9002185314686,810.1499999999999,-49.41290833333346,85.2497814685313
2025-01-26,18,94,2025-01-27,58,859.5629083333333,771.4329569524679,848.8315833333332,-10.731325000000083,77.39862638086538
2025-01-26,18,95,2025-01-27,59,859.5629083333333,808.5566305614674,893.5954833333333,34.03257499999995,85.03885277186589
2025-01-26,18,96,2025-01-27,60,859.5629083333333,846.0315312404986,943.975,84.4120916666667,97.94346875950146
2025-01-26,18,97,2025-01-27,61,1054.8888416666666,899.9360099827708,967.4184,-87.4704416666666,67.48239001722925
2025-01-26,18,98,2025-01-27,62,1054.8888416666666,952.0652264720787,1018.47605,-36.412791666666635,66.41082352792125
2025-01-26,18,99,2025-01-27,63,1054.8888416666666,981.2437709030099,1070.13125,15.242408333333287,88.88747909698998
2025-01-26,18,100,2025-01-27,64,1054.8888416666666,983.1628340782405,1034.3669833333333,-20.521858333333284,51.20414925509283
2025-01-26,18,101,2025-01-27,65,1054.8888416666666,996.3786541501973,991.63445,-63.254391666666606,-4.7442041501973335
2025-01-26,18,102,2025-01-27,66,1054.8888416666666,1034.9916045910609,990.1499999999999,-64.73884166666676,-44.841604591061014
2025-01-26,18,103,2025-01-27,67,1119.3048833333335,1073.295184980237,1005.2475999999999,-114.05728333333354,-68.04758498023716
2025-01-26,18,104,2025-01-27,68,1119.3048833333335,1069.794831808047,1022.8676333333333,-96.43725000000018,-46.927198474713805
2025-01-26,18,105,2025-01-27,69,1119.3048833333335,1047.7778789145634,1036.05,-83.25488333333351,-11.727878914563462
2025-01-26,18,106,2025-01-27,70,1119.3048833333335,1070.4885344126885,1047.8580166666666,-71.44686666666689,-22.63051774602195
2025-01-26,18,107,2025-01-27,71,1119.3048833333335,1090.0036302168846,1084.7816666666665,-34.52321666666694,-5.221963550218106
2025-01-26,18,108,2025-01-27,72,1119.3048833333335,1083.9504370629368,1129.21875,9.913866666666536,45.26831293706323
2025-01-26,18,109,2025-01-27,73,1060.5602416666668,1077.3747199351374,1128.1218999999999,67.56165833333307,50.747180064862505
2025-01-26,18,110,2025-01-27,74,1060.5602416666668,1069.262618602412,1086.7053333333333,26.14509166666653,17.442714730921352
2025-01-26,18,111,2025-01-27,75,1060.5602416666668,1066.0412112344175,1034.5375,-26.02274166666689,-31.50371123441755
2025-01-26,18,112,2025-01-27,76,1060.5602416666668,1079.2241579102056,998.2097999999999,-62.35044166666694,-81.01435791020572
2025-01-26,18,113,2025-01-27,77,1060.5602416666668,1083.5387888567955,957.6549499999999,-102.90529166666693,-125.88383885679559
2025-01-26,18,114,2025-01-27,78,1060.5602416666668,1068.6529530252355,931.3562499999999,-129.20399166666687,-137.29670302523562
2025-01-26,18,115,2025-01-27,79,895.8617666666668,1045.738977216986,957.4716666666666,61.60989999999981,-88.26731055031951
2025-01-26,18,116,2025-01-27,80,895.8617666666668,1015.1037956167021,956.1175,60.25573333333318,-58.98629561670214
2025-01-26,18,117,2025-01-27,81,895.8617666666668,980.997010869565,920.31875,24.456983333333255,-60.67826086956495
2025-01-26,18,118,2025-01-27,82,895.8617666666668,950.1532505320765,917.5850666666666,21.72329999999988,-32.56818386540988
