target_date,initial_soc_kwh,objective_value,plan_energy_kwh,plan_cost_yuan,scenario_count,status,solve_seconds,highs_objective,highs_max_primal_infeasibility,highs_num_primal_infeasibilities,simplex_iterations,ipm_iterations,mip_gap,tiebreak_used,binary_fallback_used,max_balance_residual_kwh,max_soc_residual_kwh,max_simultaneous_product_kwh2,min_variable_value_kwh,min_soc_kwh,max_soc_kwh,max_charge_kwh,max_discharge_kwh,purpose
2025-04-30,10214.933898778361,30195.044211562064,55672.53497256603,33691.54114504723,30,Optimal,0.45234619999246206,30195.04421156203,0.0,0,11902,0,,False,False,3.524291969370097e-12,2.1742607714259066e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-01,9917.973683851593,29513.567816821927,55211.44973490924,33083.25197275773,30,Optimal,0.37772550000227056,29513.567816821942,0.0,0,11528,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-02,9070.671170047626,9120.524808811928,27592.485510324223,13439.526053837379,30,Optimal,0.21313550000195391,9120.524808811922,0.0,0,9573,0,,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-03,9223.597234407383,11803.65439326818,30158.08435040245,15754.372521549714,30,Optimal,0.22135129998787306,11803.654393268183,0.0,0,9820,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-04,9658.861427867572,34078.80963724679,59370.728554254776,36777.02834270071,30,Optimal,0.4422430999984499,34078.809637246784,0.0,0,11709,0,,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-05,9287.923077365482,34584.89649427734,59861.346883575345,37271.54373136905,30,Optimal,0.5004952000017511,34584.89649427736,0.0,0,11917,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-06,9832.85746953166,34608.69414377802,59470.96900772139,37137.86270294625,30,Optimal,0.4205128000030527,34608.694143778026,0.0,0,12382,0,,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-07,10365.287529381918,34014.679308025865,58154.24946897279,36495.924708812745,30,Optimal,0.40767020000203047,34014.67930802591,4.46931380793103e-12,0,11905,0,,False,False,4.206412995699793e-12,6.366462912410498e-12,0.0,-4.46931380793103e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-08,9658.278066305127,35387.41408815808,60033.149112082436,37860.93177014399,30,Optimal,0.45087950000015553,35387.41408815809,0.0,0,13542,0,,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-09,10364.124468687556,10976.463565457965,28559.64307206017,14866.809938974571,30,Optimal,0.21559680000063963,10976.463565457965,0.0,0,9822,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-10,10119.854098821737,11499.428247025551,29053.69948986089,15377.181615551868,30,Optimal,0.2198115999926813,11499.42824702555,0.0,0,9809,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-11,9732.890708762907,36467.0613766484,62608.18569067334,39081.96398037973,30,Optimal,0.5767804000061005,36467.061376648366,0.0,0,12623,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-12,10437.404600370028,35672.331546479065,61084.406112612356,38295.36166599426,30,Optimal,0.4972194000001764,35672.331546479065,1.8189894035458565e-12,0,12159,0,,False,False,1.0459189070388675e-11,6.0254023992456496e-12,0.0,0.0,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,formal_output
2025-05-13,10800.0,33830.04393029879,58156.435398170186,36530.5972916383,30,Optimal,0.5123349999921629,33830.04393029881,3.637978807091713e-12,0,12003,0,,False,False,9.606537787476555e-11,5.6274984672199935e-11,0.0,-3.035793838535028e-12,1200.0,10800.000000000004,833.3333333333334,833.3333333333334,formal_output
2025-05-14,10433.364389416485,33436.216030300464,57599.41545116913,36165.94126389912,30,Optimal,0.45511599999736063,33436.216030300486,1.8189894035458565e-12,0,11789,0,,False,False,1.2278178473934531e-11,1.0913936421275139e-11,0.0,-1.6370904631912707e-12,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,formal_output
2025-05-15,10128.796654321764,33285.10585888721,57600.523803525124,36034.2802050938,30,Optimal,0.4760390000010375,33285.10585888716,1.9326762412674725e-12,0,11717,0,,False,False,4.638422979041934e-11,3.8198777474462986e-11,0.0,-1.9326762412674725e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-16,10223.43046174775,11234.322481159164,28715.510307403896,15143.916784848838,30,Optimal,0.21454899999662302,11234.32248115917,0.0,0,9746,0,,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-17,10416.582211925777,10791.479901600269,28111.988528907073,14704.51246738284,30,Optimal,0.21174759999848902,10791.47990160027,0.0,0,9710,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,771.2304601481366,formal_output
2025-05-18,9594.260202490812,33770.65376826344,57976.32235017059,36408.7514370336,30,Optimal,0.5944047000084538,33770.65376826344,0.0,0,12882,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-19,10248.682037311055,33239.857446601796,57913.95429076694,35898.49284560048,30,Optimal,0.46336759999394417,33239.857446601796,2.1020962748252714e-12,0,11675,0,,False,False,1.1539214028744027e-11,1.1461054327810416e-11,0.0,-2.1020962748252714e-12,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,formal_output
2025-05-20,10326.829856360124,31811.353649395798,55268.198339905284,34513.64971143459,30,Optimal,0.3735856999992393,31811.353649395798,1.8189894035458565e-12,0,11692,0,,False,False,2.6489033189136535e-11,5.093170329928398e-11,0.0,-7.266187651566724e-13,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,formal_output
2025-05-21,9259.907704676678,33616.14400987009,58645.989775304144,36344.340415857165,30,Optimal,0.4695828999974765,33616.14400987011,0.0,0,11743,0,,False,False,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-22,9689.606643392752,33209.06305537197,57357.30304939658,35925.544277790716,30,Optimal,0.5049145999946631,33209.063055372004,0.0,0,12406,0,,False,False,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-23,10800.0,10839.527665393134,27856.931320028663,14735.11799254949,30,Optimal,0.2265870000119321,10839.527665393127,0.0,0,9790,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,678.4088239027348,formal_output
2025-05-24,10800.0,10577.604735593724,27483.486749338248,14479.650005930616,30,Optimal,0.21587230000295676,10577.60473559372,0.0,0,9829,0,,False,False,1.1368683772161603e-13,9.663381206337363e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,701.6943721618507,formal_output
2025-05-25,10071.075142075628,32110.63489503742,55260.78265257963,34754.93205459227,30,Optimal,0.3836575999885099,32110.634895037434,0.0,0,11334,0,,False,False,7.844391802791506e-12,9.094947017729282e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-26,10026.3195597389,31663.328706069984,54592.94068454066,34356.97857851383,30,Optimal,0.36855860000650864,31663.328706070024,0.0,0,12174,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-27,9132.805348772603,33609.10112965762,58355.59540547339,36003.94101631343,30,Optimal,0.46756239999376703,33609.10112965764,0.0,0,12168,0,,False,False,2.2737367544323206e-13,6.0254023992456496e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-28,9922.901773033242,32447.99474140661,55919.748016601174,34784.81390615717,30,Optimal,0.3916107999975793,32447.994741406605,0.0,0,11447,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-29,9969.496124662921,32279.31348370304,56428.08913204574,34879.32775322623,30,Optimal,0.44525940000312403,32279.31348370303,0.0,0,11846,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-30,9547.670450190104,11075.164191193551,28853.08405590807,14957.078527140093,30,Optimal,0.2183045999991009,11075.164191193555,0.0,0,9809,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-05-31,9993.192840904723,10818.3765292619,28278.765086949563,14751.343583097452,30,Optimal,0.21528530000068713,10818.376529261897,0.0,0,9706,0,,False,False,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-01,9953.231168960123,33412.30638546105,58829.99727082624,36399.713647564815,30,Optimal,0.5076307999988785,33412.3063854611,0.0,0,12397,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-02,8030.186686229731,42390.61826756269,72039.55802892966,44670.73907448533,30,Optimal; tiebreak=Optimal,1.903596699994523,1115311.0212062737,0.0,0,14004,0,,True,False,1.8189894035458565e-12,5.4001247917767614e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-03,8796.015988903608,44888.77825964518,74634.5807398049,47110.812033127004,30,Optimal,0.7916324000107124,44888.77825964513,0.0,0,15075,0,,False,False,2.6147972675971687e-12,3.680611371237319e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-04,9602.221063423069,45827.09159035594,75664.91773433637,48047.93195803212,30,Optimal; tiebreak=Optimal,1.943336199998157,1115414.5088206625,0.0,0,13467,0,,True,False,2.2737367544323206e-13,3.107736290530738e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-05,10197.062001462022,45275.04635999842,75245.9447325812,47486.781474082556,30,Optimal,0.5848512999946252,45275.046359998414,0.0,0,12945,0,,False,False,7.396749879262643e-12,4.0678571622265736e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-06,10026.321026295265,11551.943650117639,29111.98789283614,15104.902094720124,30,Optimal,0.21466710000822786,11551.943650117646,0.0,0,9925,0,,False,False,1.1368683772161603e-13,1.3358203432289883e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-07,8441.525388953323,18889.941538095896,37156.39286568362,21304.548426252884,30,Optimal,0.2534183999960078,18889.941538095896,0.0,0,10643,0,,False,False,1.1368683772161603e-13,2.8563817977556027e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-08,9234.01573989749,52312.364280519316,83460.23533153225,53570.46767480385,30,Optimal,0.6035034999949858,52312.3642805193,0.0,0,13156,0,,False,False,1.1368683772161603e-13,2.5011104298755527e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-09,10128.626121745709,47767.795004304295,76796.0319965206,49089.13465596501,30,Optimal,0.5522713999962434,47767.7950043043,5.757016567473273e-12,0,13029,0,,False,False,1.1056044968427159e-11,1.6981971384666394e-11,0.0,-5.757016567473273e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-10,9859.617207487992,47987.03238272315,76819.36508681583,49336.64346579547,30,Optimal,0.556381300004432,47987.03238272315,0.0,0,12594,0,,False,False,1.1368683772161603e-13,2.6147972675971687e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-11,10271.883282406443,47697.775390763054,76436.49605566474,49072.09557674989,30,Optimal; tiebreak=Optimal,1.7544123999978183,1076896.128544741,1.8115760089619797e-11,0,13429,0,,True,False,4.1524117477820255e-11,3.637978807091713e-11,0.0,-1.8115760089619797e-11,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-12,8633.197352366089,52042.70099194938,83028.66456617106,53488.78445966686,30,Optimal,0.6261771999998018,52042.70099194943,0.0,0,13248,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-13,10591.207178814855,18323.485817208,35529.3094633315,20715.799192300372,30,Optimal,0.25662119999469724,18323.485817208013,0.0,0,10415,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-14,9807.722982250389,19623.29916591133,37769.391252006746,22101.7028616245,30,Optimal,0.26726419999613427,19623.29916591133,0.0,0,10525,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-15,10032.112803727565,49999.18394818148,79887.0861126472,51461.00926418838,30,Optimal,0.6834520999982487,49999.18394818153,0.0,0,13970,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-16,10424.001286697243,49206.235053131335,78597.71801718185,50652.700195865604,30,Optimal,0.5328480000025593,49206.23505313137,5.4569682106375694e-12,0,13090,0,,False,False,5.2295945351943374e-11,2.390443398780917e-11,0.0,0.0,1200.0,10800.000000000005,833.3333333333334,833.3333333333334,formal_output
2025-06-17,10394.364977025154,49225.043665422076,78294.9633969308,50468.191039345606,30,Optimal,0.7180267000076128,49225.043665422076,2.7284841053187847e-12,0,14087,0,,False,False,1.3642420526593924e-11,1.0663914196129554e-11,0.0,-2.7284841053187847e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-18,9361.473571898874,50915.740229800045,81014.69568987505,52108.97128074325,30,Optimal,0.7470939000049839,50915.74022980007,0.0,0,13643,0,,False,False,2.2737367544323206e-13,2.7853275241795927e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-19,10499.145411190735,49492.53404639456,78670.13743902429,50716.91158352282,30,Optimal,0.6387500999990152,49492.534046394634,0.0,0,13287,0,,False,False,4.661160346586257e-12,5.892175636290631e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-20,10497.338302821263,18276.05943281048,35864.39849684962,20907.94253647508,30,Optimal,0.2519031999981962,18276.059432810474,0.0,0,10443,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-21,10800.0,17041.284776194578,34125.036517369896,19721.293969568855,30,Optimal,0.24470629999996163,17041.28477619457,0.0,0,10177,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-22,10600.437152763137,45186.29322864993,72395.87199911452,46439.724835161585,30,Optimal,0.658572299988009,45186.29322864995,0.0,0,13941,0,,False,False,1.1262102361797588e-12,2.9558577807620168e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-23,10524.860097373348,45120.68469779156,72972.54275015174,46468.79079898081,30,Optimal,0.6510665999958292,45120.68469779158,2.723687941852404e-11,0,12861,0,,False,False,2.5011104298755527e-11,3.02631993539156e-11,0.0,-2.723687941852404e-11,1200.0,10800.000000000007,833.3333333333334,833.3333333333334,formal_output
2025-06-24,9882.404812501716,45736.19200612588,73761.91941065766,47082.01161521005,30,Optimal,0.6373424000048544,45736.192006125915,0.0,0,12876,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-25,8861.863684577891,50814.74612713282,80710.55401107692,51609.934276588014,30,Optimal,0.7806949999940116,50814.74612713285,0.0,0,14502,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-26,10436.754054874255,49033.407550814896,77972.67332315665,49957.83002431945,30,Optimal,0.7272310999978799,49033.407550814896,6.73699779091057e-12,0,13619,0,,False,False,3.376499080331996e-11,5.638867150992155e-11,0.0,-6.73699779091057e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-27,10445.550686013266,17032.90862847906,34359.126454215795,19485.8633942393,30,Optimal,0.2828518000023905,17032.908628479057,0.0,0,10353,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-28,10618.585092370493,16019.490734629853,33114.85123904364,18786.017844600952,30,Optimal,0.26703710001311265,16019.490734629824,0.0,0,10180,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-29,9885.431554126188,46626.59958038248,73490.55035946672,47198.447467833015,30,Optimal,0.6302907000062987,46626.59958038252,0.0,0,12836,0,,False,False,1.1368683772161603e-13,1.7621459846850485e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-06-30,10360.940322340613,46549.46072545725,73809.39387250393,46943.79766516268,30,Optimal,0.6997586999932537,46549.46072545724,2.546585164964199e-11,0,13950,0,,False,False,1.653006620472297e-10,1.0891199053730816e-10,0.0,-1.4566126083082054e-12,1199.9999999999989,10800.000000000025,833.3333333333334,833.3333333333334,formal_output
2025-07-01,10185.505653995871,47217.18253156032,74946.5915237685,47529.485549262914,30,Optimal,0.660498799989,47217.182531560255,2.013500477460184e-12,0,13079,0,,False,False,4.808953235624358e-11,2.0571697123550337e-11,0.0,-2.013500477460184e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-02,7865.925278334895,50845.96368136361,82265.19280444397,52096.291383676755,30,Optimal,0.6174972000007983,50845.96368136364,0.0,0,13130,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-03,8365.233141687302,49701.32263834903,80637.14390646332,51276.45278049895,30,Optimal,0.6267461999959778,49701.32263834905,0.0,0,13112,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-04,9005.246801288948,15798.739350629543,33913.27718073571,18933.11288389277,30,Optimal,0.2403865000087535,15798.73935062955,0.0,0,10054,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-05,7839.652143185925,23375.570630868264,43757.25936969696,25833.784070507987,30,Optimal,0.2958632999943802,23375.570630868282,0.0,0,10697,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-06,8908.234848196716,52666.18417267495,82514.4018849785,53994.96998986121,30,Optimal,0.5600081000011414,52666.18417267498,0.0,0,13709,0,,False,False,2.2737367544323206e-13,9.663381206337363e-13,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-07,8300.475728832029,53185.916126938144,84775.83093833688,55300.316354521776,30,Optimal,0.6330325999879278,53185.916126938115,0.0,0,13736,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-08,10519.995653151678,49993.27419538249,79576.35874949029,51576.72227563411,30,Optimal,0.5950483000051463,49993.27419538247,1.8189894035458565e-12,0,13458,0,,False,False,4.46789272245951e-11,4.001776687800884e-11,0.0,-1.8189894035458565e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-09,9768.923366063587,51268.93291875836,81284.39886639689,52895.9962088609,30,Optimal,0.5887755999865476,51268.932918758306,0.0,0,13472,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-10,10603.012926599642,49616.98720364593,78860.14415113474,51185.47688233173,30,Optimal,0.5931527000066126,49616.98720364593,8.597567102697212e-11,0,12973,0,,False,False,5.002220859751105e-11,7.737810392427491e-11,0.0,-8.597567102697212e-11,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,formal_output
2025-07-11,10523.844172236848,21742.859909210507,41698.11478737466,24934.103143564644,30,Optimal,0.2514080999972066,21742.859909210492,0.0,0,10391,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-12,9674.627664461284,23179.16207108551,44188.39091552467,26353.778092063614,30,Optimal,0.25976070000615437,23179.162071085495,0.0,0,10455,0,,False,False,1.1368683772161603e-13,1.5916157281026244e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-13,9666.55425175531,51534.36138757423,81813.79672366269,53029.87316951295,30,Optimal,0.56097829999635,51534.36138757416,0.0,0,14031,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-14,10366.511890274884,48671.90699363346,77261.56918358059,50259.24452678004,30,Optimal,0.5714249000011478,48671.906993633456,0.0,0,13189,0,,False,False,9.094947017729282e-12,1.1823431123048067e-11,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-15,10125.09244952654,48239.7574307221,76475.94482003938,49737.28982600358,30,Optimal,0.5269281999935629,48239.75743072204,5.062616992290714e-14,0,12803,0,,False,False,7.617018127348274e-12,7.73070496506989e-12,0.0,-5.062616992290714e-14,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-16,10242.800772829924,47901.9130754215,76638.71423184336,49677.9925502913,30,Optimal,0.5933515999931842,47901.91307542149,0.0,0,13479,0,,False,False,1.4097167877480388e-11,1.1908696251339279e-11,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-17,10127.720905314645,48089.347086743735,77267.90073806109,49975.93595606936,30,Optimal,0.5810127000004286,48089.34708674372,1.8189894035458565e-12,0,12773,0,,False,False,1.0459189070388675e-11,1.184830011879967e-11,0.0,-1.6370904631912707e-12,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,formal_output
2025-07-18,10029.999153862449,23302.677344406857,43810.47175598884,26371.563075682963,30,Optimal,0.28566910000517964,23302.677344406875,0.0,0,10434,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-19,10746.621906754579,22245.295668516294,42278.818867223206,25387.49394887186,30,Optimal,0.2615774999867426,22245.295668516297,0.0,0,10455,0,,False,False,2.2737367544323206e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-20,9619.979581195712,50059.80332363722,79673.95477267419,52005.09319126692,30,Optimal,0.5672016000025906,50059.80332363723,0.0,0,13272,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-21,10458.355749781578,48862.99874063272,77943.67681045298,50834.42286495836,30,Optimal,0.5389853999949992,48862.99874063272,0.0,0,13069,0,,False,False,9.43600753089413e-12,3.6983749396313215e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-22,10041.873699885076,49198.68007262478,78662.78287247225,51225.368545381585,30,Optimal,0.5257557000004454,49198.68007262482,0.0,0,12922,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-23,10150.35116712396,49445.79860915289,79119.17985438286,51537.405258794985,30,Optimal,0.5441910000081407,49445.79860915284,2.1728396859543864e-11,0,13100,0,,False,False,5.2295945351943374e-11,4.729372449219227e-11,0.0,-2.1728396859543864e-11,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-24,10241.949998838189,49942.23153005833,79592.37803094953,52026.464624433545,30,Optimal,0.5689514999976382,49942.231530058314,0.0,0,13209,0,,False,False,1.8189894035458565e-12,1.6839862837514374e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-25,10666.212638682973,23025.517161756452,42736.34959125539,25905.565098326602,30,Optimal,0.2594221000035759,23025.517161756452,0.0,0,10426,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-26,10789.264839272088,22128.848415178196,41473.410923675794,25035.375716369468,30,Optimal,0.24528629999258555,22128.848415178185,0.0,0,10289,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-27,10240.309250125714,48882.43887848861,79026.08914148169,50961.073123160895,30,Optimal,0.7113858000084292,48882.43887848859,1.4406396076083183e-09,0,13898,0,,False,False,1.6104877431644127e-09,1.4406396076083183e-09,0.0,-4.888569549166277e-11,1200.0,10800.00000000144,833.3333333333334,833.3333333333334,formal_output
2025-07-28,10513.978465892373,48777.58125831861,78341.68394189741,50800.890059962796,30,Optimal,0.5614472000015667,48777.58125831861,7.883471653258312e-12,0,12762,0,,False,False,2.523847797419876e-11,1.5975221145936302e-11,0.0,-7.883471653258312e-12,1200.0,10800.000000000002,833.3333333333334,833.3333333333334,formal_output
2025-07-29,8881.593252517447,51288.66098943296,83170.3549692194,53797.136329986904,30,Optimal,0.727960099990014,51288.66098943289,0.0,0,13815,0,,False,False,2.2737367544323206e-13,3.0127011996228248e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-30,10215.437251596315,50688.96020646966,81614.69621333195,53180.130030984146,30,Optimal; tiebreak=Optimal,1.9262158000055933,1064093.955223024,0.0,0,13325,0,,True,False,4.1033842990145786e-12,3.5011993304578937e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-07-31,10620.792839971456,49936.83237613871,80065.68850769532,52274.817385914364,30,Optimal,0.6553416000097059,49936.832376138744,2.0463630789890885e-12,0,14009,0,,False,False,2.725073500187136e-10,3.019522409886122e-10,0.0,-2.0463630789890885e-12,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
2025-08-01,10385.039628919114,21800.05117967711,42153.61867644539,25268.828050257674,30,Optimal,0.24741449998691678,21800.05117967711,0.0,0,10396,0,,False,False,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,1200.0,10800.0,833.3333333333334,833.3333333333334,formal_output
