date,method,load_mae_kwh,load_rmse_kwh,load_bias_forecast_minus_actual_kwh,pv_mae_kwh,pv_rmse_kwh,pv_bias_forecast_minus_actual_kwh
2025-08-14,baseline_recent3_equal_no_bias,26.72847669753085,35.26816661843386,4.165952083333337,28.07792773919751,48.93837422606775,2.6291384645061697
2025-08-14,main_weighted_plus_30day_bias,28.190589376584064,36.288297419683836,1.252279533477537,30.218437938061147,52.677486345053545,2.1932471832912466
2025-08-15,baseline_recent3_equal_no_bias,322.26267581018516,354.6967374269151,322.26267581018516,28.401865933641993,54.87607605890964,-21.09064232253087
2025-08-15,main_weighted_plus_30day_bias,25.825565873477924,31.807876013879447,2.201591263671657,25.79611812710439,47.81875768435067,-19.261822868266005
2025-08-16,baseline_recent3_equal_no_bias,213.69625601851854,236.84377794548473,212.73499830246914,29.138883834876538,54.96694573141086,-15.08712256944444
2025-08-16,main_weighted_plus_30day_bias,30.05214908580969,36.155895558422166,-3.8745092834747776,30.072990335648157,55.517659181293986,-9.930146006242971
2025-08-17,baseline_recent3_equal_no_bias,208.37894911265434,229.57601780614144,-208.37894911265434,19.858154475308638,35.628019908635494,-1.2472763888888803
2025-08-17,main_weighted_plus_30day_bias,27.250645550938316,32.99524678889411,3.579148712348088,26.02667584104939,45.30646801412439,4.485963752805838
2025-08-18,baseline_recent3_equal_no_bias,212.0597674382716,235.7710420029391,-212.0597674382716,23.850971643518523,43.445631000559544,9.995663078703693
2025-08-18,main_weighted_plus_30day_bias,27.911049271308414,34.22074014888169,-3.38519456625242,24.88165634083894,45.86761974221503,12.080068175855779
2025-08-19,baseline_recent3_equal_no_bias,104.68939139660493,116.06269048915047,-103.77459972993827,23.633277623456788,43.2545903520231,8.411026543209873
2025-08-19,main_weighted_plus_30day_bias,26.242015595570415,34.41995611994126,-1.051981903212744,27.337134011994955,50.389868996677315,8.234436555485416
2025-08-20,baseline_recent3_equal_no_bias,24.354332098765422,30.393230863035882,3.0083636574074077,53.40202233796296,93.38835713090366,49.47804864969136
2025-08-20,main_weighted_plus_30day_bias,25.591838917829698,32.34876607934539,0.1013769465358752,55.16931184343434,95.1805114830023,50.023967551907965
