date,t,source_right_end_label,physical_interval,price_yuan_per_kwh,actual_load_kwh,actual_pv_kwh,forecast_load_kwh,forecast_pv_kwh,plan_grid_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_end_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_emergency_kwh,analytical_unused_kwh,analytical_end_soc_kwh
2025-02-24,44,07:20,7:10-7:20,0.7972,822.7677666666666,271.2125,852.7821125873076,250.38440585858584,604.8589972594657,53.30373059279938,0.0,0.0,0.0,8047.223938419193,53.30373059279907,0.0,0.0,0.0,8047.223938419193
2025-02-24,45,07:30,7:20-7:30,0.7644,824.93,332.36249999999995,853.270055780111,300.94458333333336,563.430283824846,70.86278382484629,0.0,0.0,0.0,8111.000443861554,70.86278382484602,0.0,0.0,0.0,8111.000443861554
2025-02-24,46,07:40,7:30-7:40,0.6899,823.7402333333332,384.14498333333336,842.4449633805767,348.7090336868687,1261.5037458899305,821.9084958899314,0.0,0.0,0.0,8850.718090162492,821.9084958899307,0.0,0.0,0.0,8850.718090162492
2025-02-24,47,07:50,7:40-7:50,0.86,937.9609499999999,431.53576666666663,953.0063125956693,397.0431802525253,506.0499097132214,0.0,0.37527362011205695,0.0,0.0,8850.301119473479,0.0,0.3752736201118978,0.0,0.0,8850.301119473479
2025-02-24,48,08:00,7:50-8:00,1.1617,1118.35,480.53125,1135.0035267131354,448.8734848484848,0.0,0.0,637.81875,0.0,0.0,8141.613619473479,0.0,637.8187499999999,0.0,0.0,8141.613619473479
2025-02-24,49,08:10,8:00-8:10,1.1683,1175.1325166666666,535.3186,1188.7592492811789,506.9811471717171,0.0,0.0,639.8139166666668,0.0,0.0,7430.709267621627,0.0,639.8139166666666,0.0,0.0,7430.709267621627
2025-02-24,50,08:20,8:10-8:20,1.0956,1161.9622166666666,603.3402833333333,1181.6029341299725,579.5179845454545,0.0,0.0,558.6219333333332,0.0,0.0,6810.01823058459,0.0,558.6219333333332,0.0,0.0,6810.01823058459
2025-02-24,51,08:30,8:20-8:30,1.0849,1150.04,674.7562499999999,1179.2461146059452,652.4224053030302,0.0,0.0,475.2837499999996,0.0,0.0,6281.925175029035,0.0,475.28375000000005,0.0,0.0,6281.925175029035
2025-02-24,52,08:40,8:30-8:40,1.061,1156.7492166666666,732.96665,1173.6470789995362,701.756212121212,0.0,0.0,423.7825666666669,0.0,0.0,5811.055656510516,0.0,423.78256666666664,0.0,0.0,5811.055656510516
2025-02-24,53,08:50,8:40-8:50,1.043,1166.73615,804.6048166666666,1146.3626379097439,756.1197545959594,0.0,0.0,362.13133333333326,0.0,0.0,5408.687508362368,0.0,362.1313333333334,0.0,0.0,5408.687508362368
2025-02-24,54,09:00,8:50-9:00,1.036,1166.5033333333333,876.425,1113.1563747059122,806.1769507575757,0.0,0.0,290.0783333333334,0.0,0.0,5086.378249103109,0.0,290.0783333333334,0.0,0.0,5086.378249103109
2025-02-24,55,09:10,9:00-9:10,1.0147,1156.9091833333332,903.6012333333333,1112.7063975961469,815.1184694444445,0.0,0.0,253.3079499999999,0.0,0.0,4804.924971325331,0.0,253.3079499999999,0.0,0.0,4804.924971325331
2025-02-24,56,09:20,9:10-9:20,0.9922,1156.3091333333332,918.16495,1131.414722199565,838.4994865656566,0.0,0.0,238.14418333333325,0.0,0.0,4540.320323177183,0.0,238.14418333333322,0.0,0.0,4540.320323177183
2025-02-24,57,09:30,9:20-9:30,0.97,1147.1616666666666,963.5375,1146.4093425468895,885.8507954545455,0.0,0.0,183.62416666666633,0.0,0.0,4336.293471325332,0.0,183.6241666666666,0.0,0.0,4336.293471325332
2025-02-24,58,09:40,9:30-9:40,0.9422,1101.2175333333332,1047.18745,1145.4078796078184,913.1228345454545,0.0,0.0,54.03008333333355,0.0,0.0,4276.2600453994055,0.0,54.03008333333332,0.0,0.0,4276.2600453994055
2025-02-24,59,09:50,9:40-9:50,0.9569,1102.8912999999998,1072.4302166666666,1141.3442778086098,939.1752481313131,0.0,0.0,30.461083333333228,0.0,0.0,4242.4143972512575,0.0,30.461083333333136,0.0,0.0,4242.4143972512575
2025-02-24,60,10:00,9:50-10:00,0.9977,1147.5733333333333,1055.94375,1144.7977959759437,965.520928030303,0.0,0.0,91.62958333333336,0.0,0.0,4140.603749103109,0.0,91.62958333333336,0.0,0.0,4140.603749103109
2025-02-24,61,10:10,10:00-10:10,0.9919,1147.14435,1108.9533333333334,1153.8132855457645,975.1099894444443,0.0,0.0,38.19101666666684,0.0,0.0,4098.169286140146,0.0,38.191016666666656,0.0,0.0,4098.169286140146
2025-02-24,62,10:20,10:10-10:20,0.9588,1146.9443333333334,1166.6614333333332,1151.5861567588852,1009.6200142929292,0.0,0.0,0.0,0.0,19.717099999999846,4098.169286140146,19.717099999999846,0.0,0.0,0.0,4115.914676140146
2025-02-24,63,10:30,10:20-10:30,0.9549,1158.07,1187.4875,1136.7449444695758,1071.6195833333331,0.0,0.0,0.0,0.0,29.417500000000018,4098.169286140146,29.417500000000018,0.0,0.0,0.0,4142.390426140146
2025-02-24,64,10:40,10:30-10:40,0.9839,1139.5971666666665,1196.1068166666666,1124.5310921882779,1119.6530246969699,0.0,0.0,0.0,0.0,56.50965000000019,4098.169286140146,56.50965000000019,0.0,0.0,0.0,4193.249111140146
2025-02-24,65,10:50,10:40-10:50,0.799,1117.4017666666666,1206.5581,1120.0241499260796,1152.52902,0.0,0.0,0.0,0.0,89.15633333333335,4098.169286140146,89.15633333333335,0.0,0.0,0.0,4273.489811140146
2025-02-24,66,11:00,10:50-11:00,0.5025,1118.4533333333334,1214.76875,1116.231270926185,1173.1272159090909,757.2639681550107,0.0,0.0,0.0,853.5793848216773,4098.169286140146,833.3333333333334,0.0,0.0,20.246051488343937,5023.489811140146
2025-02-24,67,11:10,11:00-11:10,0.4662,1142.90805,1213.3815333333332,1103.9431423083174,1182.515153939394,724.9763153361481,624.256348733171,0.0,0.0,171.19344993631034,4660.0,795.4497986694813,0.0,0.0,0.0,5739.39462994268
2025-02-24,68,11:20,11:10-11:20,0.5007,1150.4209999999998,1237.6860666666666,1101.6301193814882,1199.4256273232322,735.326381293403,755.5555555555555,0.0,0.0,67.03589240451424,5340.0,822.5914479600698,0.0,0.0,0.0,6479.726933106743
2025-02-24,69,11:30,11:20-11:30,0.4827,1120.235,1265.51875,1117.8417544932615,1214.15,738.7848835767651,755.5555555555555,0.0,0.0,128.5130780212096,6020.0,833.3333333333334,0.0,0.0,50.735300243431766,7229.726933106743
2025-02-24,70,11:40,11:30-11:40,0.4785,1067.0668166666665,1238.6381666666666,1134.1247075702647,1199.423340050505,775.7938387238045,755.5555555555555,0.0,0.0,191.8096331682491,6700.0,833.3333333333334,0.0,0.0,114.03185539047126,7979.726933106743
2025-02-24,71,11:50,11:40-11:50,0.4662,1028.2752999999998,1224.4559833333333,1095.7803562281342,1187.4407187373736,758.4494707953489,744.4444444444445,0.0,0.0,210.18570968423796,7370.0,833.3333333333334,0.0,0.0,121.29682079534905,8729.726933106744
2025-02-24,72,12:00,11:50-12:00,0.4432,1021.0533333333333,1251.09375,1030.0901363936816,1179.311515151515,712.5089911703382,722.2222222222222,0.0,0.0,220.3271856147827,8020.0,833.3333333333334,0.0,0.0,109.2160745036715,9479.726933106744
2025-02-24,73,12:10,12:00-12:10,0.4411,1032.7378999999999,1277.1045666666666,1020.8647580868833,1146.3562711111113,687.4617988279771,655.5555555555555,0.0,0.0,276.2729099390883,8610.0,833.3333333333334,0.0,0.0,98.4951321613105,10229.726933106744
2025-02-24,74,12:20,12:10-12:20,0.4551,1034.1775666666667,1270.5484666666666,1017.5103717952996,1124.0562655555555,687.4774406568865,622.2222222222222,0.0,0.0,301.62611843466425,9170.0,633.636740992507,0.0,0.0,290.2115996643794,10800.0
2025-02-24,75,12:30,12:20-12:30,0.4463,1013.4849999999999,1247.3625,1000.7905249324261,1120.4501893939394,667.9842922256655,611.1111111111111,0.0,0.0,290.7506811145545,9720.0,0.0,0.0,0.0,901.8617922256656,10800.0
2025-02-24,76,12:40,12:30-12:40,0.4113,991.2036833333333,1248.0551666666665,1007.5450048686455,1114.3633915656565,748.4538635732516,655.5555555555555,0.0,0.0,349.74979135102933,10310.0,0.0,0.0,0.0,1005.3053469065849,10800.0
2025-02-24,77,12:50,12:40-12:50,0.5682,1028.4421499999999,1235.3452,1034.8583699815415,1140.5220306565657,671.7349535427524,544.4444444444445,0.0,0.0,334.193559098308,10800.0,0.0,0.0,0.0,878.6380035427525,10800.0
2025-02-24,78,13:00,12:50-13:00,0.8279,1088.5,1215.3687499999999,1063.8649364702253,1175.026837121212,0.0,0.0,0.0,0.0,126.86874999999986,10800.0,0.0,0.0,0.0,126.86874999999986,10800.0
2025-02-24,79,13:10,13:00-13:10,0.8636,1073.13835,1225.8033833333334,1075.611436866576,1153.3589255555555,0.0,0.0,0.0,0.0,152.66503333333344,10800.0,0.0,0.0,0.0,152.66503333333344,10800.0
2025-02-24,80,13:20,13:10-13:20,0.8416,1063.84895,1183.3743166666666,1071.974048349703,1136.978068333333,0.0,0.0,0.0,0.0,119.52536666666651,10800.0,0.0,0.0,0.0,119.52536666666651,10800.0
2025-02-24,81,13:30,13:20-13:30,0.8618,1074.7566666666667,1117.3562499999998,1060.8569266236277,1131.3938825757577,0.0,0.0,0.0,0.0,42.59958333333316,10800.0,0.0,0.0,0.0,42.59958333333316,10800.0
2025-02-24,82,13:40,13:30-13:40,0.8623,1039.4551666666666,1144.5295333333333,1051.0428897422933,1079.4608737373737,0.0,0.0,0.0,0.0,105.07436666666672,10800.0,0.0,0.0,0.0,105.07436666666672,10800.0
2025-02-24,83,13:50,13:40-13:50,0.9026,1020.2388166666666,1162.2654,1051.0922406548143,1024.7741475757575,0.0,0.0,0.0,0.0,142.0265833333334,10800.0,0.0,0.0,0.0,142.0265833333334,10800.0
2025-02-24,84,14:00,13:50-14:00,0.9754,1042.1233333333332,1113.9624999999999,1053.8720060324079,999.975625,0.0,0.0,0.0,0.0,71.83916666666664,10800.0,0.0,0.0,0.0,71.83916666666664,10800.0
2025-02-24,85,14:10,14:00-14:10,1.0002,1061.9847,1042.3643833333333,1042.321177267831,995.3035106565655,0.0,0.0,19.62031666666735,0.0,0.0,10778.199648148147,0.0,19.620316666666668,0.0,0.0,10778.199648148147
2025-02-24,86,14:20,14:10-14:20,0.9978,1049.1544666666666,977.2172499999999,1022.4821793586447,980.8461392424241,0.0,0.0,71.93721666666715,0.0,0.0,10698.269407407406,0.0,71.9372166666667,0.0,0.0,10698.269407407406
2025-02-24,87,14:30,14:20-14:30,1.0271,1027.1483333333333,931.34375,1013.1385106075147,945.553731060606,0.0,0.0,95.80458333333318,0.0,0.0,10591.81987037037,0.0,95.80458333333331,0.0,0.0,10591.81987037037
2025-02-24,88,14:40,14:30-14:40,1.0906,1045.5320499999998,897.1754666666667,1028.7276451879568,898.898959040404,0.0,0.0,148.3565833333323,0.0,0.0,10426.979222222222,0.0,148.3565833333331,0.0,0.0,10426.979222222222
2025-02-24,89,14:50,14:40-14:50,0.9376,1058.8879833333333,837.9869,1040.441399924799,839.3028835353535,0.0,0.0,220.90108333333356,0.0,0.0,10181.533574074074,0.0,220.9010833333333,0.0,0.0,10181.533574074074
2025-02-24,90,15:00,14:50-15:00,0.6694,1042.77,760.26875,1038.4425038630018,780.9334659090908,628.4210124388193,0.0,0.0,0.0,345.91976243881925,10181.533574074074,345.91976243881925,0.0,0.0,0.0,10492.861360269011
2025-02-24,91,15:10,15:00-15:10,0.66,1016.9724833333332,708.3242833333334,1037.7296594487034,743.5335343434343,1099.098889654931,687.1849176954735,0.0,0.0,103.26577195945777,10800.0,341.2651552566543,0.0,0.0,449.18553439827696,10800.0
2025-02-24,92,15:20,15:10-15:20,0.7217,997.4761666666666,675.9062833333332,1033.8498525487892,695.9483575757575,391.43997514229557,0.0,0.0,0.0,69.87009180896223,10800.0,0.0,0.0,0.0,69.87009180896223,10800.0
2025-02-24,93,15:30,15:20-15:30,0.7308,1005.725,636.05625,1031.5390824626418,636.7435984848485,422.1430871375303,0.0,0.0,0.0,52.474337137530256,10800.0,0.0,0.0,0.0,52.474337137530256,10800.0
2025-02-24,94,15:40,15:30-15:40,0.7534,1047.5229666666667,568.8602666666666,1038.2071909517524,593.8484353535354,462.07158777919074,0.0,16.59111222080992,0.0,0.0,10781.565430865767,0.0,16.59111222080935,0.0,0.0,10781.565430865767
2025-02-24,95,15:50,15:40-15:50,0.7823,1043.1917833333332,510.63625,1017.659494095418,543.694698080808,476.42671766415765,0.0,56.128815669175495,0.0,0.0,10719.200080122238,0.0,56.12881566917554,0.0,0.0,10719.200080122238
2025-02-24,96,16:00,15:50-16:00,0.8055,999.3116666666666,465.71875,995.8982848076457,486.9686742424242,502.00756852907705,0.0,31.58534813758961,0.0,0.0,10684.10524885825,0.0,31.585348137589563,0.0,0.0,10684.10524885825
2025-02-24,97,16:10,16:00-16:10,0.8271,998.8334833333333,404.9472833333333,1032.496903619754,448.60619459595955,616.8611951755666,22.97499517556692,0.0,0.0,0.0,10704.78274451626,22.97499517556662,0.0,0.0,0.0,10704.78274451626
2025-02-24,98,16:20,16:10-16:20,0.8519,1002.0027499999999,348.4581166666667,1033.6786329190857,401.5401115151515,646.8743603028919,0.0,6.670273030441968,0.0,0.0,10697.371330037991,0.0,6.670273030441308,0.0,0.0,10697.371330037991
2025-02-24,99,16:30,16:20-16:30,0.8791,997.0866666666667,301.49375,989.150374175338,336.88119318181816,659.2597322344687,0.0,36.3331844321976,0.0,0.0,10657.001125113327,0.0,36.33318443219798,0.0,0.0,10657.001125113327
2025-02-24,100,16:40,16:30-16:40,0.9024,1016.4619833333333,247.8012333333333,985.6486449274004,273.85248136363634,720.2367185449709,0.0,48.424031455029585,0.0,0.0,10603.19664571885,0.0,48.42403145502908,0.0,0.0,10603.19664571885
2025-02-24,101,16:50,16:40-16:50,0.9163,1030.8253333333332,195.55036666666666,1007.9103592833701,217.55675797979796,792.9759878929741,0.0,42.29897877369331,0.0,0.0,10556.197780414746,0.0,42.29897877369251,0.0,0.0,10556.197780414746
2025-02-24,102,17:00,16:50-17:00,0.9264,1026.84,148.0625,1022.6216471229673,164.62445075757574,859.0758766426163,0.0,19.701623357384232,0.0,0.0,10534.30708779543,0.0,19.701623357383596,0.0,0.0,10534.30708779543
2025-02-24,103,17:10,17:00-17:10,0.9462,1022.0592666666666,99.39189999999999,1014.8148540344973,109.07130772727272,917.2064647276036,0.0,5.460901939062569,0.0,0.0,10528.23941897425,0.0,5.460901939063092,0.0,0.0,10528.23941897425
2025-02-24,104,17:20,17:10-17:20,0.9742,1029.1865666666665,51.816183333333335,1007.2342718423181,53.147925858585864,956.0664899977396,0.0,21.30389333559324,0.0,0.0,10504.568426379146,0.0,21.303893335593557,0.0,0.0,10504.568426379146
2025-02-24,105,17:30,17:20-17:30,0.9862,1054.1166666666666,15.625,1020.8841304875797,11.619621212121213,1019.9021593704853,0.0,18.58950729618209,0.0,0.0,10483.913418272277,0.0,18.589507296181296,0.0,0.0,10483.913418272277
2025-02-24,106,17:40,17:30-17:40,0.976,1065.4418833333334,1.6203333333333332,1033.020643151234,0.23347247474747473,1049.6441705678985,0.0,14.177379432101771,0.0,0.0,10468.160774458831,0.0,14.177379432101588,0.0,0.0,10468.160774458831
2025-02-24,107,17:50,17:40-17:50,1.0742,915.6065333333332,0.0,901.363119514548,0.21239388888888883,909.8097627102663,0.0,5.7967706230676415,0.0,0.0,10461.719918210978,0.0,5.796770623066891,0.0,0.0,10461.719918210978
2025-02-24,108,18:00,17:50-18:00,1.2313,703.0083333333333,0.0,707.989091878369,0.0,684.9506192641009,0.0,18.057714069232134,0.0,0.0,10441.655791467387,0.0,18.057714069232475,0.0,0.0,10441.655791467387
2025-02-24,109,18:10,18:00-18:10,1.2561,690.5892,0.07478333333333333,694.4874937283274,0.0,674.7785183249993,0.0,15.735898341667053,0.0,0.0,10424.171459976646,0.0,15.735898341667394,0.0,0.0,10424.171459976646
2025-02-24,110,18:20,18:10-18:20,1.2447,709.0056500000001,0.0,729.958122803178,0.015250050505050504,694.7394704993195,0.0,14.26617950068121,0.0,0.0,10408.320149420333,0.0,14.26617950068055,0.0,0.0,10408.320149420333
2025-02-24,111,18:30,18:20-18:30,1.2545,688.7033333333334,0.0,722.9063769056245,0.0,690.179552941006,1.4762196076723437,0.0,0.0,0.0,10409.648747067238,1.4762196076726468,0.0,0.0,0.0,10409.648747067238
2025-02-24,112,18:40,18:30-18:40,1.2522,725.35855,0.005366666666666666,711.2385702433522,0.0,694.4090842805922,0.0,30.944099052741514,0.0,0.0,10375.266414786414,0.0,30.944099052741194,0.0,0.0,10375.266414786414
2025-02-24,113,18:50,18:40-18:50,1.2881,737.0144,0.0,708.652408057813,0.001004191919191919,583.6870892981423,0.0,153.327310701858,0.0,0.0,10204.902736228794,0.0,153.32731070185775,0.0,0.0,10204.902736228794
2025-02-24,114,19:00,18:50-19:00,1.3466,708.0749999999999,0.0,709.2325656456751,0.0,0.0,0.0,708.075,0.0,0.0,9418.152736228794,0.0,708.0749999999999,0.0,0.0,9418.152736228794
2025-02-24,115,19:10,19:00-19:10,1.3523,709.5614166666666,0.0003833333333333333,703.5184556879155,0.0,0.0,0.0,709.5610333333336,0.0,0.0,8629.751588080646,0.0,709.5610333333332,0.0,0.0,8629.751588080646
2025-02-24,116,19:20,19:10-19:20,1.3445,708.8311166666667,0.0,714.5640030111057,3.757575757575756e-05,0.0,0.0,708.8311166666667,0.0,0.0,7842.161458451016,0.0,708.8311166666667,0.0,0.0,7842.161458451016
2025-02-24,117,19:30,19:20-19:30,1.3483,696.475,0.0,737.2858213427996,0.0,0.0,0.0,696.4750000000003,0.0,0.0,7068.300347339905,0.0,696.475,0.0,0.0,7068.300347339905
2025-02-24,118,19:40,19:30-19:40,1.349,701.5276999999999,0.0,739.9335166686639,0.0,0.0,0.0,701.5277000000001,0.0,0.0,6288.825125117683,0.0,701.5276999999999,0.0,0.0,6288.825125117683
2025-02-24,119,19:50,19:40-19:50,1.3473,706.32115,0.0,729.7173632100505,0.0,0.0,0.0,706.3211499999999,0.0,0.0,5504.023847339905,0.0,706.32115,0.0,0.0,5504.023847339905
2025-02-24,120,20:00,19:50-20:00,1.3482,705.7683333333332,0.0,724.7622715187111,0.0,0.0,0.0,705.7683333333333,0.0,0.0,4719.836810302868,0.0,705.7683333333332,0.0,0.0,4719.836810302868
2025-02-24,121,20:10,20:00-20:10,1.3513,716.4346499999999,0.0,734.5480741750081,0.0,0.0,0.0,716.4346499999997,0.0,0.0,3923.7983103028682,0.0,716.4346499999999,0.0,0.0,3923.7983103028682
2025-02-24,122,20:20,20:10-20:20,1.34,741.31665,0.0,732.5648398704026,0.0,0.0,0.0,741.31665,0.0,0.0,3100.1131436362016,0.0,741.31665,0.0,0.0,3100.1131436362016
2025-02-24,123,20:30,20:20-20:30,1.3489,758.4516666666666,0.0,721.721311966598,0.0,0.0,0.0,758.4516666666666,0.0,0.0,2257.3890695621276,0.0,758.4516666666666,0.0,0.0,2257.3890695621276
2025-02-24,124,20:40,20:30-20:40,1.3952,742.256,0.0,726.6558608929466,0.0,0.0,0.0,742.256,0.0,0.0,1432.6601806732388,0.0,742.256,0.0,0.0,1432.6601806732388
2025-02-24,125,20:50,20:40-20:50,1.2226,735.1914499999999,0.0,708.7167466185401,0.0,693.8278783921239,0.0,41.36357160787593,0.0,0.0,1386.7006566644877,0.0,41.363571607876,0.0,0.0,1386.7006566644877
2025-02-24,126,21:00,20:50-21:00,0.9332,736.73,0.0,692.3994894405771,0.0,702.5792415836918,0.0,34.15075841630833,0.0,0.0,1348.7553695352562,0.0,34.150758416308236,0.0,0.0,1348.7553695352562
2025-02-24,127,21:10,21:00-21:10,0.9068,708.3105999999999,0.0,739.0118605307663,0.0,742.631652490225,34.32105249022495,0.0,0.0,0.0,1379.6443167764587,34.32105249022504,0.0,0.0,0.0,1379.6443167764587
2025-02-24,128,21:20,21:10-21:20,0.9371,698.3678833333333,0.0,746.0063769717107,0.0,728.9559541289544,30.588070795621054,0.0,0.0,0.0,1407.1735804925177,30.588070795621093,0.0,0.0,0.0,1407.1735804925177
2025-02-24,129,21:30,21:20-21:30,0.9371,736.5049999999999,0.0,716.0584057843093,0.0,707.524387438138,0.0,28.980612561861857,0.0,0.0,1374.9728998682267,0.0,28.980612561861903,0.0,0.0,1374.9728998682267
2025-02-24,130,21:40,21:30-21:40,0.9871,784.0694833333333,0.0,740.7328822437119,0.0,730.7116370461065,0.0,53.35784628722693,0.0,0.0,1315.6864039935301,0.0,53.357846287226835,0.0,0.0,1315.6864039935301
2025-02-24,131,21:50,21:40-21:50,0.7764,704.1159166666666,0.0,687.6311197071294,0.0,687.604802032532,0.0,16.51111463413454,0.0,0.0,1297.340721066714,0.0,16.51111463413463,0.0,0.0,1297.340721066714
2025-02-24,132,22:00,21:50-22:00,0.4209,557.6099999999999,0.0,564.9944241720152,0.0,1348.8173641313883,791.2073641313885,0.0,0.0,0.0,2009.4273487849637,791.2073641313884,0.0,0.0,0.0,2009.4273487849637
2025-02-24,133,22:10,22:00-22:10,0.3859,546.22065,0.0,531.2144445120751,0.0,1340.3718989949907,794.1512489949911,0.0,0.0,0.0,2724.1634728804556,794.1512489949907,0.0,0.0,0.0,2724.1634728804556
2025-02-24,134,22:20,22:10-22:20,0.4368,552.9511833333333,0.0,552.8417217885134,0.0,579.0461651774208,26.094981844087467,0.0,0.0,0.0,2747.6489565401343,26.094981844087442,0.0,0.0,0.0,2747.6489565401343
2025-02-24,135,22:30,22:20-22:30,0.4198,529.9083333333333,0.0,558.6953630585939,0.0,1333.128369418785,803.2200360854515,0.0,0.0,0.0,3470.5469890170407,803.2200360854517,0.0,0.0,0.0,3470.5469890170407
2025-02-24,136,22:40,22:30-22:40,0.4186,548.7737333333333,0.0,519.9147798665829,0.0,1311.7305445528395,762.9568112195061,0.0,0.0,0.0,4157.208119114596,762.9568112195062,0.0,0.0,0.0,4157.208119114596
2025-02-24,137,22:50,22:40-22:50,0.4241,557.8811166666667,0.0,522.2061613957685,0.0,1306.6925235613196,748.811406894653,0.0,0.0,0.0,4831.138385319784,748.8114068946529,0.0,0.0,0.0,4831.138385319784
2025-02-24,138,23:00,22:50-23:00,0.4237,545.6733333333333,0.0,564.0992663734771,0.0,1357.1357597478268,811.4624264144934,0.0,0.0,0.0,5561.454569092828,811.4624264144935,0.0,0.0,0.0,5561.454569092828
2025-02-24,139,23:10,23:00-23:10,0.4248,557.8620666666666,0.0,561.8409740997981,0.0,1370.4288343186377,812.5667676519707,0.0,0.0,0.0,6292.764659979602,812.5667676519711,0.0,0.0,0.0,6292.764659979602
2025-02-24,140,23:20,23:10-23:20,0.424,579.1375833333333,0.0,562.2874457729336,0.0,1370.9419645723688,791.8043812390351,0.0,0.0,0.0,7005.388603094733,791.8043812390355,0.0,0.0,0.0,7005.388603094733
2025-02-24,141,23:30,23:20-23:30,0.422,585.7366666666667,0.0,578.2763574183103,0.0,1370.4197224290842,784.6830557624172,0.0,0.0,0.0,7711.603353280909,784.6830557624176,0.0,0.0,0.0,7711.603353280909
2025-02-24,142,23:40,23:30-23:40,0.424,569.1305333333332,0.0,569.4725916703204,0.0,1348.4275073572567,779.2969740239237,0.0,0.0,0.0,8412.97062990244,779.2969740239234,0.0,0.0,0.0,8412.97062990244
2025-02-24,143,23:50,23:40-23:50,0.4271,551.1875,0.0,553.6890451744515,0.0,1299.0958306969387,747.908330696939,0.0,0.0,0.0,9086.088127529685,747.9083306969387,0.0,0.0,0.0,9086.088127529685
2025-02-24,144,0:00+1,23:50-00:00+1,0.4276,558.0699999999999,0.0,542.8930564024909,0.0,1224.365356778443,666.295356778442,0.0,0.0,0.0,9685.753948630283,666.295356778443,0.0,0.0,0.0,9685.753948630283
2025-02-25,1,00:10,0:00-0:10,0.4248,592.1196333333332,0.0,566.0929143908996,0.0,593.8129847954696,1.6933514621369896,0.0,0.0,0.0,9687.277964946206,1.6933514621363202,0.0,0.0,0.0,9687.277964946206
